157431,2281.00,1419.00,1079.00,2019-02-21_15:23:43.659324
157531,2287.00,1407.00,1072.00,2019-02-21_15:23:43.756542
157631,2314.00,1426.00,1088.00,2019-02-21_15:23:43.855785
157731,2311.00,1394.00,1085.00,2019-02-21_15:23:43.955481
157831,2321.00,1403.00,1078.00,2019-02-21_15:23:44.051699
157931,2314.00,1422.00,1088.00,2019-02-21_15:23:44.158793
158031,2303.00,1391.00,1072.00,2019-02-21_15:23:44.255517
158131,2332.00,1424.00,1074.00,2019-02-21_15:23:44.353227
158231,2353.00,1419.00,1072.00,2019-02-21_15:23:44.452532
158331,2349.00,1419.00,1077.00,2019-02-21_15:23:44.558574
158431,2335.00,1422.00,1053.00,2019-02-21_15:23:44.658811
158531,2331.00,1399.00,1053.00,2019-02-21_15:23:44.749033
158631,2352.00,1403.00,1049.00,2019-02-21_15:23:44.847243
158731,2365.00,1402.00,1047.00,2019-02-21_15:23:44.946987
158831,2371.00,1408.00,1023.00,2019-02-21_15:23:45.048617
158931,2377.00,1405.00,1045.00,2019-02-21_15:23:45.147821
159031,2402.00,1422.00,1042.00,2019-02-21_15:23:45.259966
159131,2382.00,1423.00,1048.00,2019-02-21_15:23:45.358660
159231,2370.00,1405.00,1050.00,2019-02-21_15:23:45.462286
159331,2411.00,1421.00,1042.00,2019-02-21_15:23:45.554540
159431,2384.00,1410.00,1040.00,2019-02-21_15:23:45.651809
159531,2414.00,1424.00,1045.00,2019-02-21_15:23:45.750664
159631,2401.00,1422.00,1043.00,2019-02-21_15:23:45.854327
159731,2410.00,1420.00,1050.00,2019-02-21_15:23:45.956999
159831,2407.00,1407.00,1040.00,2019-02-21_15:23:46.054710
159931,2407.00,1424.00,1040.00,2019-02-21_15:23:46.151433
160031,2414.00,1408.00,1038.00,2019-02-21_15:23:46.249141
160131,2419.00,1427.00,1031.00,2019-02-21_15:23:46.355287
160231,2431.00,1422.00,1043.00,2019-02-21_15:23:46.455488
160331,2431.00,1425.00,1048.00,2019-02-21_15:23:46.554678
160431,2442.00,1403.00,1033.00,2019-02-21_15:23:46.652885
160531,2453.00,1419.00,1033.00,2019-02-21_15:23:46.751642
160631,2443.00,1404.00,1023.00,2019-02-21_15:23:46.848807
