71739,860,1569,690,2018-11-08_13:54:33.291000
71759,906,1566,685,2018-11-08_13:54:33.348000
71779,1052,1565,664,2018-11-08_13:54:33.441000
71799,1258,1569,688,2018-11-08_13:54:33.549000
71819,1485,1562,721,2018-11-08_13:54:33.628000
71839,1698,1568,688,2018-11-08_13:54:33.720000
71859,1836,1567,698,2018-11-08_13:54:33.810000
71879,1872,1567,688,2018-11-08_13:54:33.901000
71899,1822,1565,688,2018-11-08_13:54:33.993000
71919,1717,1584,693,2018-11-08_13:54:34.098000
71939,1594,1569,688,2018-11-08_13:54:34.163000
71959,1482,1570,688,2018-11-08_13:54:34.234000
71979,1401,1568,728,2018-11-08_13:54:34.299000
71999,1356,1569,678,2018-11-08_13:54:34.365000
72019,1344,1579,689,2018-11-08_13:54:34.436000
72039,1357,1567,688,2018-11-08_13:54:34.500000
72059,1386,1570,692,2018-11-08_13:54:34.567000
72079,1427,1535,688,2018-11-08_13:54:34.631000
72099,1498,1568,688,2018-11-08_13:54:34.706000
72119,1664,1568,688,2018-11-08_13:54:34.798000
72139,2118,1568,688,2018-11-08_13:54:34.862000
72159,2798,1568,688,2018-11-08_13:54:34.930000
72179,3539,1568,688,2018-11-08_13:54:34.994000
72199,3867,1569,688,2018-11-08_13:54:35.059000
72219,3679,1568,688,2018-11-08_13:54:35.125000
72239,3070,1567,688,2018-11-08_13:54:35.196000
72259,2480,1565,689,2018-11-08_13:54:35.281000
72279,1931,1572,688,2018-11-08_13:54:35.383000
72299,1456,1568,686,2018-11-08_13:54:35.486000
72319,1116,1570,688,2018-11-08_13:54:35.585000
72339,912,1568,688,2018-11-08_13:54:35.680000
72359,850,1566,686,2018-11-08_13:54:35.776000
72379,906,1563,659,2018-11-08_13:54:35.874000
72399,1056,1563,688,2018-11-08_13:54:36.008000
72419,1267,1561,688,2018-11-08_13:54:36.094000
72439,1499,1562,688,2018-11-08_13:54:36.160000
72459,1710,1562,688,2018-11-08_13:54:36.263000
72479,1847,1558,688,2018-11-08_13:54:36.377000
72499,1897,1561,688,2018-11-08_13:54:36.481000
72519,1861,1583,689,2018-11-08_13:54:36.584000
72539,1766,1559,688,2018-11-08_13:54:36.669000
72559,1653,1563,688,2018-11-08_13:54:36.757000
72579,1535,1561,688,2018-11-08_13:54:36.858000
72599,1456,1559,687,2018-11-08_13:54:36.966000
72619,1405,1561,688,2018-11-08_13:54:37.067000
72639,1380,1561,685,2018-11-08_13:54:37.165000
72659,1390,1554,688,2018-11-08_13:54:37.235000
72679,1420,1562,688,2018-11-08_13:54:37.292000
72699,1503,1535,688,2018-11-08_13:54:37.396000
72719,1815,1557,688,2018-11-08_13:54:37.496000
72739,2473,1558,688,2018-11-08_13:54:37.571000
72759,3327,1563,692,2018-11-08_13:54:37.673000
72779,3867,1559,688,2018-11-08_13:54:37.772000
72799,3867,1562,688,2018-11-08_13:54:37.848000
72819,3871,1562,686,2018-11-08_13:54:37.963000
72839,3309,1566,688,2018-11-08_13:54:38.066000
72859,2613,1555,690,2018-11-08_13:54:38.230000
72879,2005,1563,688,2018-11-08_13:54:38.302000
72899,1507,1555,672,2018-11-08_13:54:38.469000
72919,1157,1562,688,2018-11-08_13:54:38.542000
72939,950,1558,688,2018-11-08_13:54:38.608000
72959,880,1555,685,2018-11-08_13:54:38.676000
72979,925,1559,688,2018-11-08_13:54:38.742000
72999,1072,1557,688,2018-11-08_13:54:38.836000
73019,1280,1555,688,2018-11-08_13:54:38.894000
73039,1509,1613,696,2018-11-08_13:54:38.948000
73059,1711,1557,688,2018-11-08_13:54:39.010000
73079,1838,1559,688,2018-11-08_13:54:39.083000
73099,1861,1559,688,2018-11-08_13:54:39.148000
73119,1805,1557,688,2018-11-08_13:54:39.213000
73139,1696,1558,689,2018-11-08_13:54:39.281000
73159,1573,1557,688,2018-11-08_13:54:39.355000
73179,1462,1559,691,2018-11-08_13:54:39.475000
73199,1386,1535,688,2018-11-08_13:54:39.564000
73219,1341,1555,688,2018-11-08_13:54:39.638000
73239,1331,1557,686,2018-11-08_13:54:39.714000
73259,1355,1557,686,2018-11-08_13:54:39.790000
73279,1392,1557,688,2018-11-08_13:54:39.886000
73299,1454,1555,690,2018-11-08_13:54:39.994000
73319,1627,1553,688,2018-11-08_13:54:40.106000
73339,2139,1556,678,2018-11-08_13:54:40.218000
73359,2959,1501,686,2018-11-08_13:54:40.320000
73379,3867,1527,688,2018-11-08_13:54:40.391000
73399,3867,1556,688,2018-11-08_13:54:40.461000
73419,3867,1535,688,2018-11-08_13:54:40.533000
73439,3869,1569,688,2018-11-08_13:54:40.631000
73459,3735,1554,677,2018-11-08_13:54:40.742000
73479,2828,1568,688,2018-11-08_13:54:40.848000
73499,2163,1535,688,2018-11-08_13:54:40.943000
73519,1619,1567,688,2018-11-08_13:54:41.049000
73539,1232,1557,688,2018-11-08_13:54:41.155000
73559,991,1535,686,2018-11-08_13:54:41.256000
73579,904,1535,688,2018-11-08_13:54:41.391000
73599,944,1535,686,2018-11-08_13:54:41.517000
73619,1095,1535,688,2018-11-08_13:54:41.610000
73639,1294,1569,680,2018-11-08_13:54:41.690000
73659,1502,1535,685,2018-11-08_13:54:41.820000
73679,1658,1535,688,2018-11-08_13:54:41.941000
73699,1723,1578,688,2018-11-08_13:54:42.063000
73719,1706,1535,688,2018-11-08_13:54:42.206000
73739,1629,1535,688,2018-11-08_13:54:42.332000
73759,1518,1554,694,2018-11-08_13:54:42.412000
73779,1411,1535,688,2018-11-08_13:54:42.539000
73799,1337,1535,682,2018-11-08_13:54:42.631000
73819,1303,1535,710,2018-11-08_13:54:42.777000
73839,1296,1535,694,2018-11-08_13:54:42.828000
73859,1317,1535,688,2018-11-08_13:54:42.885000
73879,1351,1535,667,2018-11-08_13:54:42.964000
73899,1401,1535,689,2018-11-08_13:54:43.037000
73919,1456,1535,690,2018-11-08_13:54:43.113000
73939,1559,1533,688,2018-11-08_13:54:43.250000
73959,1865,1531,693,2018-11-08_13:54:43.367000
73979,2499,1527,704,2018-11-08_13:54:43.453000
73999,3291,1531,692,2018-11-08_13:54:43.542000
74019,3863,1530,688,2018-11-08_13:54:43.678000
74039,3863,1517,690,2018-11-08_13:54:43.824000
74059,3703,1527,692,2018-11-08_13:54:43.928000
74079,2987,1524,697,2018-11-08_13:54:44.060000
74099,2375,1525,704,2018-11-08_13:54:44.163000
74119,1827,1522,694,2018-11-08_13:54:44.316000
74139,1385,1522,701,2018-11-08_13:54:44.454000
74159,1084,1521,690,2018-11-08_13:54:44.573000
74179,906,1521,693,2018-11-08_13:54:44.690000
74199,850,1520,696,2018-11-08_13:54:44.833000
74219,912,1520,694,2018-11-08_13:54:44.965000
74239,1059,1520,698,2018-11-08_13:54:45.060000
74259,1245,1520,696,2018-11-08_13:54:45.157000
74279,1439,1517,695,2018-11-08_13:54:45.246000
74299,1607,1517,691,2018-11-08_13:54:45.381000
74319,1712,1495,693,2018-11-08_13:54:45.494000
74339,1744,1518,692,2018-11-08_13:54:45.621000
74359,1715,1517,698,2018-11-08_13:54:45.767000
74379,1651,1515,694,2018-11-08_13:54:45.882000
74399,1572,1515,696,2018-11-08_13:54:45.974000
74419,1494,1510,695,2018-11-08_13:54:46.086000
74439,1453,1513,697,2018-11-08_13:54:46.323000
74459,1427,1492,695,2018-11-08_13:54:46.429000
74479,1424,1508,693,2018-11-08_13:54:46.554000
74499,1437,1505,694,2018-11-08_13:54:46.681000
74519,1461,1502,704,2018-11-08_13:54:46.802000
74539,1535,1499,701,2018-11-08_13:54:46.927000
74559,1827,1491,694,2018-11-08_13:54:47.075000
74579,2382,1495,696,2018-11-08_13:54:47.181000
74599,2986,1494,693,2018-11-08_13:54:47.311000
74619,3474,1495,693,2018-11-08_13:54:47.452000
74639,3505,1495,696,2018-11-08_13:54:47.559000
74659,3091,1494,704,2018-11-08_13:54:47.681000
74679,2559,1501,693,2018-11-08_13:54:47.772000
74699,2065,1495,693,2018-11-08_13:54:47.858000
74719,1594,1495,704,2018-11-08_13:54:47.972000
74739,1225,1495,694,2018-11-08_13:54:48.091000
74759,971,1498,687,2018-11-08_13:54:48.209000
74779,851,1498,697,2018-11-08_13:54:48.331000
74799,848,1494,690,2018-11-08_13:54:48.451000
74819,954,1498,672,2018-11-08_13:54:48.566000
74839,1133,1494,692,2018-11-08_13:54:48.646000
74859,1334,1499,692,2018-11-08_13:54:48.766000
74879,1530,1497,691,2018-11-08_13:54:48.866000
74899,1707,1494,689,2018-11-08_13:54:48.971000
74919,1801,1493,693,2018-11-08_13:54:49.091000
74939,1835,1495,688,2018-11-08_13:54:49.210000
74959,1808,1493,688,2018-11-08_13:54:49.329000
74979,1730,1497,691,2018-11-08_13:54:49.413000
74999,1649,1491,690,2018-11-08_13:54:49.539000
75019,1562,1492,693,2018-11-08_13:54:49.644000
75039,1489,1492,693,2018-11-08_13:54:49.743000
75059,1457,1478,688,2018-11-08_13:54:49.856000
75079,1443,1494,688,2018-11-08_13:54:49.940000
75099,1463,1493,692,2018-11-08_13:54:50.059000
75119,1584,1491,694,2018-11-08_13:54:50.155000
75139,1940,1494,688,2018-11-08_13:54:50.276000
75159,2559,1493,690,2018-11-08_13:54:50.396000
75179,3291,1495,689,2018-11-08_13:54:50.484000
75199,3859,1491,689,2018-11-08_13:54:50.598000
75219,3798,1491,697,2018-11-08_13:54:50.678000
75239,3271,1493,704,2018-11-08_13:54:50.799000
75259,2689,1489,693,2018-11-08_13:54:50.928000
75279,2135,1488,690,2018-11-08_13:54:51.028000
75299,1645,1488,690,2018-11-08_13:54:51.111000
75319,1264,1488,693,2018-11-08_13:54:51.210000
75339,1017,1485,693,2018-11-08_13:54:51.331000
75359,904,1463,690,2018-11-08_13:54:51.447000
75379,901,1488,692,2018-11-08_13:54:51.564000
75399,995,1483,704,2018-11-08_13:54:51.655000
75419,1168,1485,720,2018-11-08_13:54:51.778000
75439,1387,1488,692,2018-11-08_13:54:51.880000
75459,1614,1483,691,2018-11-08_13:54:51.963000
75479,1783,1482,696,2018-11-08_13:54:52.074000
75499,1879,1483,693,2018-11-08_13:54:52.160000
75519,1885,1492,688,2018-11-08_13:54:52.290000
75539,1818,1488,691,2018-11-08_13:54:52.416000
75559,1711,1479,692,2018-11-08_13:54:52.545000
75579,1595,1488,690,2018-11-08_13:54:52.676000
75599,1487,1485,691,2018-11-08_13:54:52.810000
75619,1412,1483,690,2018-11-08_13:54:52.921000
75639,1372,1483,692,2018-11-08_13:54:53.023000
75659,1376,1481,692,2018-11-08_13:54:53.105000
75679,1450,1479,688,2018-11-08_13:54:53.186000
75699,1788,1477,688,2018-11-08_13:54:53.279000
75719,2471,1472,688,2018-11-08_13:54:53.369000
75739,3341,1472,662,2018-11-08_13:54:53.456000
75759,3867,1479,690,2018-11-08_13:54:53.571000
75779,3863,1467,698,2018-11-08_13:54:53.678000
75799,3871,1469,694,2018-11-08_13:54:53.737000
75819,3667,1463,688,2018-11-08_13:54:53.815000
75839,2879,1460,678,2018-11-08_13:54:53.917000
75859,2275,1460,690,2018-11-08_13:54:53.983000
75879,1763,1456,688,2018-11-08_13:54:54.052000
75899,1376,1456,695,2018-11-08_13:54:54.145000
75919,1110,1451,684,2018-11-08_13:54:54.216000
75939,969,1456,690,2018-11-08_13:54:54.288000
75959,944,1456,691,2018-11-08_13:54:54.355000
75979,1008,1455,689,2018-11-08_13:54:54.420000
75999,1156,1453,689,2018-11-08_13:54:54.487000
76019,1349,1452,674,2018-11-08_13:54:54.575000
76039,1533,1449,688,2018-11-08_13:54:54.625000
76059,1671,1450,688,2018-11-08_13:54:54.678000
76079,1728,1446,688,2018-11-08_13:54:54.758000
76099,1712,1450,688,2018-11-08_13:54:54.836000
76119,1642,1443,691,2018-11-08_13:54:54.918000
76139,1535,1446,700,2018-11-08_13:54:54.999000
76159,1446,1441,691,2018-11-08_13:54:55.086000
76179,1365,1440,693,2018-11-08_13:54:55.213000
76199,1316,1438,690,2018-11-08_13:54:55.343000
76219,1308,1434,688,2018-11-08_13:54:55.457000
76239,1321,1436,682,2018-11-08_13:54:55.512000
76259,1392,1429,688,2018-11-08_13:54:55.559000
76279,1666,1426,688,2018-11-08_13:54:55.611000
76299,2316,1422,688,2018-11-08_13:54:55.661000
76319,3214,1429,689,2018-11-08_13:54:55.710000
76339,3871,1424,688,2018-11-08_13:54:55.787000
76359,3867,1424,688,2018-11-08_13:54:55.852000
76379,3871,1427,689,2018-11-08_13:54:55.913000
76399,3863,1424,689,2018-11-08_13:54:55.994000
76419,3527,1419,689,2018-11-08_13:54:56.045000
76439,2719,1422,688,2018-11-08_13:54:56.098000
76459,2111,1422,689,2018-11-08_13:54:56.144000
76479,1626,1430,688,2018-11-08_13:54:56.196000
76499,1275,1413,688,2018-11-08_13:54:56.246000
76519,1056,1421,688,2018-11-08_13:54:56.302000
76539,945,1416,690,2018-11-08_13:54:56.364000
76559,944,1411,688,2018-11-08_13:54:56.422000
76579,1037,1410,688,2018-11-08_13:54:56.472000
76599,1184,1413,689,2018-11-08_13:54:56.524000
76619,1351,1407,689,2018-11-08_13:54:56.572000
76639,1501,1404,688,2018-11-08_13:54:56.625000
76659,1605,1405,688,2018-11-08_13:54:56.676000
76679,1630,1402,688,2018-11-08_13:54:56.740000
76699,1604,1379,688,2018-11-08_13:54:56.833000
76719,1534,1401,688,2018-11-08_13:54:56.923000
76739,1451,1392,688,2018-11-08_13:54:56.988000
76759,1367,1397,688,2018-11-08_13:54:57.044000
76779,1305,1393,689,2018-11-08_13:54:57.092000
76799,1280,1394,688,2018-11-08_13:54:57.148000
76819,1273,1399,688,2018-11-08_13:54:57.210000
76839,1286,1392,688,2018-11-08_13:54:57.273000
76859,1318,1392,688,2018-11-08_13:54:57.335000
76879,1377,1392,688,2018-11-08_13:54:57.382000
76899,1566,1392,689,2018-11-08_13:54:57.435000
76919,2100,1366,688,2018-11-08_13:54:57.514000
76939,2947,1392,690,2018-11-08_13:54:57.591000
76959,3871,1391,688,2018-11-08_13:54:57.643000
76979,3869,1386,689,2018-11-08_13:54:57.696000
76999,3863,1381,689,2018-11-08_13:54:57.756000
77019,3867,1379,689,2018-11-08_13:54:57.815000
