23719,1456.00,2018-11-08_10:06:58.214000
23739,1455.00,2018-11-08_10:06:58.314000
23759,1456.00,2018-11-08_10:06:58.405000
23779,1465.00,2018-11-08_10:06:58.497000
23799,1456.00,2018-11-08_10:06:58.587000
23819,1434.00,2018-11-08_10:06:58.678000
23839,1459.00,2018-11-08_10:06:58.766000
23859,1456.00,2018-11-08_10:06:58.855000
23879,1465.00,2018-11-08_10:06:58.917000
23899,1467.00,2018-11-08_10:06:59.007000
23919,1465.00,2018-11-08_10:06:59.056000
23939,1456.00,2018-11-08_10:06:59.138000
23959,1456.00,2018-11-08_10:06:59.218000
23979,1456.00,2018-11-08_10:06:59.313000
23999,1457.00,2018-11-08_10:06:59.402000
24019,1488.00,2018-11-08_10:06:59.496000
24039,1456.00,2018-11-08_10:06:59.593000
24059,1456.00,2018-11-08_10:06:59.656000
24079,1456.00,2018-11-08_10:06:59.710000
24099,1458.00,2018-11-08_10:06:59.776000
24119,1456.00,2018-11-08_10:06:59.861000
24139,1443.00,2018-11-08_10:06:59.953000
24159,1456.00,2018-11-08_10:07:00.047000
24179,1454.00,2018-11-08_10:07:00.116000
24199,1451.00,2018-11-08_10:07:00.213000
24219,1456.00,2018-11-08_10:07:00.308000
24239,1456.00,2018-11-08_10:07:00.367000
24259,1454.00,2018-11-08_10:07:00.412000
24279,1456.00,2018-11-08_10:07:00.460000
24299,1458.00,2018-11-08_10:07:00.514000
24319,1456.00,2018-11-08_10:07:00.570000
24339,1456.00,2018-11-08_10:07:00.624000
24359,1455.00,2018-11-08_10:07:00.681000
24379,1456.00,2018-11-08_10:07:00.740000
24399,1454.00,2018-11-08_10:07:00.793000
24419,1455.00,2018-11-08_10:07:00.846000
24439,1414.00,2018-11-08_10:07:00.902000
24459,1456.00,2018-11-08_10:07:00.960000
24479,1456.00,2018-11-08_10:07:01.015000
24499,1454.00,2018-11-08_10:07:01.065000
24519,1473.00,2018-11-08_10:07:01.116000
24539,1455.00,2018-11-08_10:07:01.171000
24559,1454.00,2018-11-08_10:07:01.267000
24579,1462.00,2018-11-08_10:07:01.334000
24599,1443.00,2018-11-08_10:07:01.403000
24619,1446.00,2018-11-08_10:07:01.474000
24639,1442.00,2018-11-08_10:07:01.543000
24659,1443.00,2018-11-08_10:07:01.631000
24679,1454.00,2018-11-08_10:07:01.737000
24699,1456.00,2018-11-08_10:07:01.840000
24719,1454.00,2018-11-08_10:07:01.940000
24739,1452.00,2018-11-08_10:07:02.017000
24759,1455.00,2018-11-08_10:07:02.109000
24779,1457.00,2018-11-08_10:07:02.213000
24799,1453.00,2018-11-08_10:07:02.319000
24819,1461.00,2018-11-08_10:07:02.418000
24839,1453.00,2018-11-08_10:07:02.498000
24859,1456.00,2018-11-08_10:07:02.591000
24879,1450.00,2018-11-08_10:07:02.661000
24899,1454.00,2018-11-08_10:07:02.742000
24919,1438.00,2018-11-08_10:07:02.797000
24939,1454.00,2018-11-08_10:07:02.869000
24959,1455.00,2018-11-08_10:07:02.939000
24979,1454.00,2018-11-08_10:07:03.014000
24999,1451.00,2018-11-08_10:07:03.126000
25019,1454.00,2018-11-08_10:07:03.218000
25039,1454.00,2018-11-08_10:07:03.291000
25059,1456.00,2018-11-08_10:07:03.377000
25079,1456.00,2018-11-08_10:07:03.488000
25099,1456.00,2018-11-08_10:07:03.598000
25119,1429.00,2018-11-08_10:07:03.711000
25139,1449.00,2018-11-08_10:07:03.804000
25159,1453.00,2018-11-08_10:07:03.882000
25179,1450.00,2018-11-08_10:07:03.963000
25199,1451.00,2018-11-08_10:07:04.073000
25219,1446.00,2018-11-08_10:07:04.189000
25239,1437.00,2018-11-08_10:07:04.328000
25259,1442.00,2018-11-08_10:07:04.386000
25279,1435.00,2018-11-08_10:07:04.435000
25299,1435.00,2018-11-08_10:07:04.482000
25319,1434.00,2018-11-08_10:07:04.526000
25339,1461.00,2018-11-08_10:07:04.574000
25359,1440.00,2018-11-08_10:07:04.623000
25379,1435.00,2018-11-08_10:07:04.679000
25399,1443.00,2018-11-08_10:07:04.753000
25419,1443.00,2018-11-08_10:07:04.846000
25439,1449.00,2018-11-08_10:07:04.926000
25459,1445.00,2018-11-08_10:07:05.001000
25479,1454.00,2018-11-08_10:07:05.090000
25499,1449.00,2018-11-08_10:07:05.204000
25519,1447.00,2018-11-08_10:07:05.303000
25539,1449.00,2018-11-08_10:07:05.373000
25559,1446.00,2018-11-08_10:07:05.430000
25579,1443.00,2018-11-08_10:07:05.480000
25599,1446.00,2018-11-08_10:07:05.575000
25619,1446.00,2018-11-08_10:07:05.655000
25639,1445.00,2018-11-08_10:07:05.736000
25659,1445.00,2018-11-08_10:07:05.814000
25679,1447.00,2018-11-08_10:07:05.930000
25699,1449.00,2018-11-08_10:07:06.022000
25719,1445.00,2018-11-08_10:07:06.130000
25739,1456.00,2018-11-08_10:07:06.210000
25759,1444.00,2018-11-08_10:07:06.299000
25779,1449.00,2018-11-08_10:07:06.397000
25799,1446.00,2018-11-08_10:07:06.510000
25819,1446.00,2018-11-08_10:07:06.619000
25839,1424.00,2018-11-08_10:07:06.743000
25859,1438.00,2018-11-08_10:07:06.841000
25879,1455.00,2018-11-08_10:07:06.957000
25899,1430.00,2018-11-08_10:07:07.077000
25919,1376.00,2018-11-08_10:07:07.186000
25939,1430.00,2018-11-08_10:07:07.273000
25959,1427.00,2018-11-08_10:07:07.353000
25979,1433.00,2018-11-08_10:07:07.426000
25999,1431.00,2018-11-08_10:07:07.492000
26019,1428.00,2018-11-08_10:07:07.551000
26039,1426.00,2018-11-08_10:07:07.611000
26059,1439.00,2018-11-08_10:07:07.670000
26079,1442.00,2018-11-08_10:07:07.730000
26099,1438.00,2018-11-08_10:07:07.799000
26119,1445.00,2018-11-08_10:07:07.889000
26139,1429.00,2018-11-08_10:07:07.979000
26159,1440.00,2018-11-08_10:07:08.072000
26179,1437.00,2018-11-08_10:07:08.165000
26199,1438.00,2018-11-08_10:07:08.264000
26219,1440.00,2018-11-08_10:07:08.355000
26239,1434.00,2018-11-08_10:07:08.442000
26259,1455.00,2018-11-08_10:07:08.534000
26279,1435.00,2018-11-08_10:07:08.629000
26299,1444.00,2018-11-08_10:07:08.709000
26319,1426.00,2018-11-08_10:07:08.804000
26339,1435.00,2018-11-08_10:07:08.918000
26359,1440.00,2018-11-08_10:07:09.030000
26379,1437.00,2018-11-08_10:07:09.152000
26399,1430.00,2018-11-08_10:07:09.276000
26419,1428.00,2018-11-08_10:07:09.378000
26439,1431.00,2018-11-08_10:07:09.464000
26459,1427.00,2018-11-08_10:07:09.576000
26479,1436.00,2018-11-08_10:07:09.697000
26499,1441.00,2018-11-08_10:07:09.824000
26519,1434.00,2018-11-08_10:07:09.923000
26539,1436.00,2018-11-08_10:07:09.986000
26559,1437.00,2018-11-08_10:07:10.067000
26579,1429.00,2018-11-08_10:07:10.188000
26599,1433.00,2018-11-08_10:07:10.311000
26619,1424.00,2018-11-08_10:07:10.431000
26639,1424.00,2018-11-08_10:07:10.518000
26659,1430.00,2018-11-08_10:07:10.641000
26679,1429.00,2018-11-08_10:07:10.741000
26699,1431.00,2018-11-08_10:07:10.825000
26719,1430.00,2018-11-08_10:07:10.909000
26739,1434.00,2018-11-08_10:07:10.987000
26759,1435.00,2018-11-08_10:07:11.037000
26779,1433.00,2018-11-08_10:07:11.096000
26799,1424.00,2018-11-08_10:07:11.153000
26819,1430.00,2018-11-08_10:07:11.202000
26839,1430.00,2018-11-08_10:07:11.257000
26859,1426.00,2018-11-08_10:07:11.385000
26879,1441.00,2018-11-08_10:07:11.496000
26899,1427.00,2018-11-08_10:07:11.564000
26919,1430.00,2018-11-08_10:07:11.635000
