2018-11-26_12:38:19.354000,1110.00,1886.00
2018-11-26_12:38:19.471000,1104.00,1904.00
2018-11-26_12:38:19.590000,1096.00,1845.00
2018-11-26_12:38:19.708000,1104.00,1883.00
2018-11-26_12:38:19.823000,1101.00,1911.00
2018-11-26_12:38:19.936000,1104.00,1882.00
2018-11-26_12:38:20.036000,1100.00,1936.00
2018-11-26_12:38:20.141000,1104.00,1863.00
2018-11-26_12:38:20.238000,1104.00,1894.00
2018-11-26_12:38:20.354000,1099.00,1867.00
2018-11-26_12:38:20.466000,1099.00,1894.00
2018-11-26_12:38:20.587000,1102.00,1917.00
2018-11-26_12:38:20.692000,1104.00,1843.00
2018-11-26_12:38:20.800000,1099.00,1874.00
2018-11-26_12:38:20.971000,1096.00,1903.00
2018-11-26_12:38:21.089000,1102.00,1828.00
2018-11-26_12:38:21.206000,1067.00,1855.00
2018-11-26_12:38:21.317000,1082.00,1871.00
2018-11-26_12:38:21.416000,1101.00,1871.00
2018-11-26_12:38:21.493000,1104.00,1839.00
2018-11-26_12:38:21.572000,1099.00,1822.00
2018-11-26_12:38:21.689000,1096.00,1859.00
2018-11-26_12:38:21.807000,1102.00,1847.00
2018-11-26_12:38:21.979000,1101.00,1815.00
2018-11-26_12:38:22.104000,1104.00,1818.00
2018-11-26_12:38:22.221000,1100.00,1797.00
2018-11-26_12:38:22.342000,1106.00,1801.00
2018-11-26_12:38:22.463000,1101.00,1791.00
2018-11-26_12:38:22.584000,1100.00,1808.00
2018-11-26_12:38:22.705000,1098.00,1858.00
2018-11-26_12:38:22.824000,1097.00,1809.00
2018-11-26_12:38:22.929000,1100.00,1801.00
2018-11-26_12:38:23.051000,1108.00,1791.00
2018-11-26_12:38:23.178000,1100.00,1811.00
2018-11-26_12:38:23.268000,1102.00,1850.00
2018-11-26_12:38:23.392000,1101.00,1856.00
2018-11-26_12:38:23.513000,1104.00,1791.00
2018-11-26_12:38:23.634000,1104.00,1763.00
2018-11-26_12:38:23.740000,1062.00,1824.00
2018-11-26_12:38:23.865000,1105.00,1840.00
2018-11-26_12:38:23.987000,1104.00,1823.00
2018-11-26_12:38:24.109000,1104.00,1805.00
2018-11-26_12:38:24.192000,1104.00,1790.00
2018-11-26_12:38:24.273000,1100.00,1802.00
2018-11-26_12:38:24.382000,1099.00,1851.00
2018-11-26_12:38:24.478000,1102.00,1871.00
2018-11-26_12:38:24.556000,1098.00,1886.00
2018-11-26_12:38:24.633000,1098.00,1856.00
2018-11-26_12:38:24.755000,1101.00,1808.00
2018-11-26_12:38:24.841000,1088.00,1871.00
2018-11-26_12:38:24.955000,1095.00,1882.00
2018-11-26_12:38:25.081000,1099.00,1793.00
2018-11-26_12:38:25.205000,1099.00,1877.00
2018-11-26_12:38:25.335000,1103.00,1815.00
2018-11-26_12:38:25.459000,1104.00,1843.00
2018-11-26_12:38:25.588000,1100.00,1867.00
2018-11-26_12:38:25.713000,1101.00,1855.00
2018-11-26_12:38:25.841000,1101.00,1786.00
2018-11-26_12:38:25.964000,1093.00,1872.00
2018-11-26_12:38:26.091000,1099.00,1885.00
2018-11-26_12:38:26.196000,1104.00,1842.00
2018-11-26_12:38:26.319000,1118.00,1862.00
2018-11-26_12:38:26.445000,1104.00,1868.00
2018-11-26_12:38:26.570000,1097.00,1858.00
2018-11-26_12:38:26.695000,1100.00,1870.00
2018-11-26_12:38:26.802000,1104.00,1863.00
2018-11-26_12:38:26.898000,1102.00,1840.00
2018-11-26_12:38:26.998000,1097.00,1868.00
2018-11-26_12:38:27.124000,1101.00,1834.00
2018-11-26_12:38:27.251000,1105.00,1835.00
2018-11-26_12:38:27.379000,1100.00,1742.00
2018-11-26_12:38:27.504000,1098.00,1857.00
2018-11-26_12:38:27.632000,1098.00,1840.00
2018-11-26_12:38:27.760000,1101.00,1809.00
2018-11-26_12:38:27.879000,1097.00,1815.00
2018-11-26_12:38:27.998000,1099.00,1799.00
2018-11-26_12:38:28.082000,1097.00,1833.00
2018-11-26_12:38:28.210000,1094.00,1778.00
2018-11-26_12:38:28.337000,1098.00,1852.00
2018-11-26_12:38:28.464000,1102.00,1830.00
2018-11-26_12:38:28.593000,1094.00,1883.00
2018-11-26_12:38:28.722000,1098.00,1809.00
2018-11-26_12:38:28.851000,1102.00,1908.00
2018-11-26_12:38:28.977000,1106.00,1782.00
2018-11-26_12:38:29.118000,1104.00,1797.00
2018-11-26_12:38:29.245000,1104.00,1808.00
2018-11-26_12:38:29.378000,1105.00,1863.00
2018-11-26_12:38:29.512000,1104.00,1814.00
2018-11-26_12:38:29.626000,1104.00,1799.00
2018-11-26_12:38:29.759000,1102.00,1787.00
2018-11-26_12:38:29.889000,1097.00,1820.00
2018-11-26_12:38:30.012000,1104.00,1793.00
2018-11-26_12:38:30.138000,1100.00,1807.00
2018-11-26_12:38:30.265000,1098.00,1799.00
2018-11-26_12:38:30.398000,1104.00,1794.00
2018-11-26_12:38:30.529000,1104.00,1797.00
2018-11-26_12:38:30.661000,1102.00,1788.00
2018-11-26_12:38:30.791000,1102.00,1783.00
2018-11-26_12:38:30.906000,1098.00,1735.00
2018-11-26_12:38:31.001000,1104.00,1776.00
2018-11-26_12:38:31.133000,1100.00,1777.00
2018-11-26_12:38:31.265000,1102.00,1776.00
2018-11-26_12:38:31.400000,1098.00,1776.00
2018-11-26_12:38:31.531000,1089.00,1714.00
2018-11-26_12:38:31.664000,1093.00,1779.00
2018-11-26_12:38:31.795000,1104.00,1753.00
2018-11-26_12:38:31.929000,1098.00,1761.00
2018-11-26_12:38:32.061000,1095.00,1755.00
2018-11-26_12:38:32.195000,1101.00,1744.00
2018-11-26_12:38:32.326000,1101.00,1744.00
2018-11-26_12:38:32.512000,1099.00,1744.00
2018-11-26_12:38:32.648000,1104.00,1744.00
2018-11-26_12:38:32.782000,1101.00,1744.00
2018-11-26_12:38:32.916000,1096.00,1743.00
2018-11-26_12:38:33.043000,1099.00,1751.00
2018-11-26_12:38:33.158000,1102.00,1738.00
2018-11-26_12:38:33.284000,1102.00,1746.00
2018-11-26_12:38:33.410000,1097.00,1731.00
2018-11-26_12:38:33.522000,1101.00,1735.00
2018-11-26_12:38:33.648000,1099.00,1734.00
2018-11-26_12:38:33.776000,1101.00,1744.00
2018-11-26_12:38:33.903000,1101.00,1744.00
2018-11-26_12:38:34.029000,1100.00,1745.00
2018-11-26_12:38:34.156000,1098.00,1730.00
2018-11-26_12:38:34.283000,1097.00,1707.00
2018-11-26_12:38:34.408000,1102.00,1730.00
2018-11-26_12:38:34.534000,1098.00,1698.00
2018-11-26_12:38:34.720000,1096.00,1700.00
2018-11-26_12:38:34.814000,1102.00,1698.00
2018-11-26_12:38:34.940000,1101.00,1691.00
2018-11-26_12:38:35.066000,1098.00,1682.00
2018-11-26_12:38:35.195000,1100.00,1678.00
2018-11-26_12:38:35.320000,1100.00,1664.00
2018-11-26_12:38:35.434000,1101.00,1646.00
2018-11-26_12:38:35.620000,1102.00,1654.00
2018-11-26_12:38:35.717000,1098.00,1641.00
2018-11-26_12:38:35.844000,1093.00,1638.00
2018-11-26_12:38:35.973000,1102.00,1623.00
2018-11-26_12:38:36.097000,1100.00,1616.00
2018-11-26_12:38:36.224000,1097.00,1609.00
2018-11-26_12:38:36.354000,1097.00,1604.00
2018-11-26_12:38:36.469000,1100.00,1584.00
2018-11-26_12:38:36.583000,1101.00,1580.00
2018-11-26_12:38:36.713000,1098.00,1598.00
2018-11-26_12:38:36.842000,1098.00,1584.00
2018-11-26_12:38:36.971000,1093.00,1574.00
2018-11-26_12:38:37.102000,1098.00,1567.00
2018-11-26_12:38:37.217000,1056.00,1555.00
2018-11-26_12:38:37.328000,1100.00,1571.00
2018-11-26_12:38:37.460000,1105.00,1559.00
2018-11-26_12:38:37.590000,1100.00,1554.00
2018-11-26_12:38:37.726000,1104.00,1559.00
2018-11-26_12:38:37.865000,1094.00,1562.00
2018-11-26_12:38:38.001000,1092.00,1535.00
2018-11-26_12:38:38.137000,1093.00,1535.00
2018-11-26_12:38:38.270000,1100.00,1535.00
2018-11-26_12:38:38.402000,1092.00,1533.00
2018-11-26_12:38:38.534000,1101.00,1532.00
2018-11-26_12:38:38.666000,1094.00,1535.00
2018-11-26_12:38:38.796000,1097.00,1520.00
2018-11-26_12:38:38.985000,1099.00,1520.00
2018-11-26_12:38:39.120000,1097.00,1534.00
2018-11-26_12:38:39.257000,1094.00,1502.00
2018-11-26_12:38:39.384000,1102.00,1499.00
2018-11-26_12:38:39.499000,1098.00,1505.00
2018-11-26_12:38:39.682000,1097.00,1504.00
2018-11-26_12:38:39.795000,1097.00,1511.00
2018-11-26_12:38:39.923000,1094.00,1504.00
2018-11-26_12:38:40.061000,1103.00,1507.00
2018-11-26_12:38:40.202000,1094.00,1515.00
2018-11-26_12:38:40.342000,1102.00,1495.00
2018-11-26_12:38:40.475000,1104.00,1504.00
2018-11-26_12:38:40.596000,1102.00,1525.00
2018-11-26_12:38:40.722000,1104.00,1518.00
2018-11-26_12:38:40.855000,1098.00,1499.00
2018-11-26_12:38:40.967000,1104.00,1505.00
2018-11-26_12:38:41.095000,1100.00,1504.00
2018-11-26_12:38:41.240000,1097.00,1492.00
2018-11-26_12:38:41.391000,1100.00,1488.00
2018-11-26_12:38:41.536000,1103.00,1496.00
2018-11-26_12:38:41.677000,1101.00,1517.00
2018-11-26_12:38:41.819000,1099.00,1493.00
2018-11-26_12:38:41.958000,1101.00,1514.00
2018-11-26_12:38:42.095000,1095.00,1501.00
2018-11-26_12:38:42.238000,1098.00,1520.00
2018-11-26_12:38:42.374000,1093.00,1514.00
2018-11-26_12:38:42.500000,1098.00,1499.00
2018-11-26_12:38:42.620000,1100.00,1509.00
2018-11-26_12:38:42.765000,1096.00,1511.00
2018-11-26_12:38:42.878000,1093.00,1504.00
2018-11-26_12:38:42.995000,1090.00,1492.00
2018-11-26_12:38:43.126000,1102.00,1500.00
2018-11-26_12:38:43.258000,1093.00,1490.00
2018-11-26_12:38:43.397000,1094.00,1494.00
2018-11-26_12:38:43.533000,1099.00,1501.00
2018-11-26_12:38:43.665000,1094.00,1501.00
2018-11-26_12:38:43.853000,1092.00,1506.00
2018-11-26_12:38:44.013000,1094.00,1501.00
2018-11-26_12:38:44.167000,1096.00,1478.00
2018-11-26_12:38:44.317000,1093.00,1498.00
2018-11-26_12:38:44.457000,1098.00,1506.00
2018-11-26_12:38:44.592000,1096.00,1525.00
2018-11-26_12:38:44.728000,1092.00,1519.00
2018-11-26_12:38:44.875000,1101.00,1510.00
2018-11-26_12:38:45.074000,1097.00,1509.00
2018-11-26_12:38:45.183000,1093.00,1516.00
2018-11-26_12:38:45.331000,1094.00,1503.00
2018-11-26_12:38:45.454000,1096.00,1509.00
2018-11-26_12:38:45.547000,1098.00,1514.00
2018-11-26_12:38:45.671000,1090.00,1523.00
2018-11-26_12:38:45.860000,1093.00,1509.00
2018-11-26_12:38:46.000000,1094.00,1515.00
2018-11-26_12:38:46.130000,1097.00,1517.00
2018-11-26_12:38:46.262000,1090.00,1513.00
2018-11-26_12:38:46.398000,1073.00,1523.00
2018-11-26_12:38:46.528000,1100.00,1511.00
2018-11-26_12:38:46.660000,1095.00,1504.00
2018-11-26_12:38:46.784000,1102.00,1511.00
2018-11-26_12:38:46.929000,1093.00,1520.00
2018-11-26_12:38:47.060000,1093.00,1503.00
2018-11-26_12:38:47.195000,1096.00,1501.00
2018-11-26_12:38:47.329000,1095.00,1502.00
2018-11-26_12:38:47.463000,1099.00,1488.00
2018-11-26_12:38:47.601000,1094.00,1405.00
2018-11-26_12:38:47.774000,1091.00,1504.00
2018-11-26_12:38:47.949000,1095.00,1456.00
2018-11-26_12:38:48.122000,1091.00,1485.00
2018-11-26_12:38:48.292000,1093.00,1472.00
2018-11-26_12:38:48.461000,1093.00,1468.00
2018-11-26_12:38:48.597000,1093.00,1492.00
2018-11-26_12:38:48.708000,1094.00,1451.00
2018-11-26_12:38:48.810000,1092.00,1443.00
2018-11-26_12:38:48.936000,1088.00,1435.00
2018-11-26_12:38:49.072000,1095.00,1454.00
2018-11-26_12:38:49.183000,1095.00,1420.00
2018-11-26_12:38:49.323000,1097.00,1420.00
2018-11-26_12:38:49.462000,1120.00,1394.00
2018-11-26_12:38:49.595000,1078.00,1414.00
2018-11-26_12:38:49.725000,1096.00,1413.00
2018-11-26_12:38:49.917000,1098.00,1404.00
2018-11-26_12:38:50.043000,1088.00,1406.00
2018-11-26_12:38:50.182000,1094.00,1405.00
2018-11-26_12:38:50.324000,1094.00,1398.00
2018-11-26_12:38:50.448000,1099.00,1389.00
2018-11-26_12:38:50.574000,1099.00,1383.00
2018-11-26_12:38:50.712000,1098.00,1376.00
2018-11-26_12:38:50.850000,1098.00,1388.00
2018-11-26_12:38:50.991000,1090.00,1389.00
2018-11-26_12:38:51.133000,1094.00,1417.00
2018-11-26_12:38:51.268000,1091.00,1392.00
2018-11-26_12:38:51.413000,1093.00,1405.00
2018-11-26_12:38:51.560000,1097.00,1372.00
2018-11-26_12:38:51.692000,1093.00,1393.00
2018-11-26_12:38:51.815000,1093.00,1406.00
2018-11-26_12:38:51.991000,1090.00,1378.00
2018-11-26_12:38:52.118000,1100.00,1392.00
2018-11-26_12:38:52.244000,1088.00,1397.00
2018-11-26_12:38:52.377000,1093.00,1392.00
2018-11-26_12:38:52.525000,1094.00,1408.00
2018-11-26_12:38:52.665000,1104.00,1386.00
2018-11-26_12:38:52.790000,1048.00,1385.00
2018-11-26_12:38:52.920000,1098.00,1389.00
2018-11-26_12:38:53.050000,1094.00,1394.00
2018-11-26_12:38:53.189000,1102.00,1391.00
2018-11-26_12:38:53.412000,1097.00,1386.00
2018-11-26_12:38:53.540000,1098.00,1385.00
2018-11-26_12:38:53.709000,1090.00,1424.00
2018-11-26_12:38:53.857000,1094.00,1386.00
2018-11-26_12:38:53.988000,1095.00,1376.00
2018-11-26_12:38:54.131000,1097.00,1280.00
2018-11-26_12:38:54.319000,1089.00,1392.00
2018-11-26_12:38:54.442000,1090.00,1392.00
2018-11-26_12:38:54.572000,1091.00,1392.00
2018-11-26_12:38:54.699000,1093.00,1401.00
2018-11-26_12:38:54.845000,1093.00,1450.00
2018-11-26_12:38:54.978000,1091.00,1402.00
2018-11-26_12:38:55.134000,1094.00,1374.00
2018-11-26_12:38:55.267000,1093.00,1401.00
2018-11-26_12:38:55.401000,1094.00,1397.00
2018-11-26_12:38:55.530000,1094.00,1393.00
2018-11-26_12:38:55.650000,1094.00,1395.00
2018-11-26_12:38:55.831000,1091.00,1404.00
2018-11-26_12:38:55.936000,1094.00,1392.00
2018-11-26_12:38:56.065000,1101.00,1398.00
2018-11-26_12:38:56.192000,1094.00,1411.00
2018-11-26_12:38:56.356000,1090.00,1398.00
2018-11-26_12:38:56.490000,1093.00,1391.00
2018-11-26_12:38:56.610000,1089.00,1398.00
2018-11-26_12:38:56.720000,1091.00,1396.00
2018-11-26_12:38:56.921000,1092.00,1402.00
2018-11-26_12:38:57.056000,1093.00,1398.00
2018-11-26_12:38:57.146000,1098.00,1405.00
2018-11-26_12:38:57.288000,1094.00,1410.00
2018-11-26_12:38:57.394000,1090.00,1414.00
2018-11-26_12:38:57.450000,1091.00,1409.00
2018-11-26_12:38:57.550000,1097.00,1392.00
2018-11-26_12:38:57.661000,1090.00,1406.00
2018-11-26_12:38:57.792000,1091.00,1412.00
2018-11-26_12:38:57.920000,1092.00,1401.00
2018-11-26_12:38:58.071000,1090.00,1407.00
2018-11-26_12:38:58.222000,1090.00,1411.00
2018-11-26_12:38:58.374000,1104.00,1360.00
2018-11-26_12:38:58.497000,1081.00,1408.00
2018-11-26_12:38:58.639000,1094.00,1436.00
2018-11-26_12:38:58.772000,1088.00,1405.00
2018-11-26_12:38:58.910000,1089.00,1433.00
2018-11-26_12:38:59.019000,1088.00,1410.00
2018-11-26_12:38:59.107000,1090.00,1396.00
2018-11-26_12:38:59.228000,1092.00,1398.00
2018-11-26_12:38:59.421000,1095.00,1407.00
2018-11-26_12:38:59.629000,1095.00,1397.00
2018-11-26_12:38:59.723000,1095.00,1418.00
2018-11-26_12:38:59.870000,1096.00,1394.00
2018-11-26_12:38:59.995000,1094.00,1405.00
2018-11-26_12:39:00.082000,1096.00,1392.00
2018-11-26_12:39:00.162000,1100.00,1392.00
2018-11-26_12:39:00.279000,1091.00,1379.00
2018-11-26_12:39:00.391000,1091.00,1382.00
2018-11-26_12:39:00.481000,1096.00,1392.00
2018-11-26_12:39:00.574000,1088.00,1392.00
2018-11-26_12:39:00.696000,1091.00,1389.00
2018-11-26_12:39:00.820000,1094.00,1378.00
2018-11-26_12:39:00.939000,1092.00,1377.00
2018-11-26_12:39:01.069000,1089.00,1369.00
2018-11-26_12:39:01.192000,1090.00,1385.00
2018-11-26_12:39:01.328000,1095.00,1369.00
2018-11-26_12:39:01.466000,1089.00,1371.00
2018-11-26_12:39:01.605000,1095.00,1369.00
2018-11-26_12:39:01.737000,1098.00,1373.00
2018-11-26_12:39:01.875000,1101.00,1378.00
2018-11-26_12:39:02.016000,1099.00,1374.00
2018-11-26_12:39:02.139000,1098.00,1383.00
2018-11-26_12:39:02.236000,1095.00,1377.00
2018-11-26_12:39:02.371000,1098.00,1379.00
2018-11-26_12:39:02.511000,1092.00,1377.00
2018-11-26_12:39:02.644000,1092.00,1378.00
2018-11-26_12:39:02.802000,1101.00,1382.00
2018-11-26_12:39:02.872000,1093.00,1374.00
2018-11-26_12:39:02.951000,1098.00,1375.00
2018-11-26_12:39:03.026000,1101.00,1379.00
2018-11-26_12:39:03.113000,1099.00,1374.00
2018-11-26_12:39:03.193000,1101.00,1367.00
2018-11-26_12:39:03.341000,1100.00,1363.00
2018-11-26_12:39:03.434000,1101.00,1360.00
2018-11-26_12:39:03.561000,1098.00,1344.00
2018-11-26_12:39:03.723000,1101.00,1353.00
2018-11-26_12:39:03.855000,1096.00,1351.00
2018-11-26_12:39:03.990000,1101.00,1357.00
2018-11-26_12:39:04.150000,1100.00,1362.00
2018-11-26_12:39:04.289000,1099.00,1360.00
2018-11-26_12:39:04.422000,1101.00,1366.00
2018-11-26_12:39:04.558000,1094.00,1347.00
2018-11-26_12:39:04.701000,1095.00,1356.00
2018-11-26_12:39:04.843000,1100.00,1354.00
2018-11-26_12:39:04.973000,1094.00,1348.00
2018-11-26_12:39:05.106000,1095.00,1360.00
2018-11-26_12:39:05.271000,1101.00,1359.00
2018-11-26_12:39:05.395000,1093.00,1355.00
2018-11-26_12:39:05.538000,1097.00,1351.00
2018-11-26_12:39:05.662000,1100.00,1349.00
2018-11-26_12:39:05.797000,1097.00,1357.00
2018-11-26_12:39:05.934000,1098.00,1347.00
2018-11-26_12:39:06.071000,1093.00,1355.00
2018-11-26_12:39:06.213000,1095.00,1358.00
2018-11-26_12:39:06.376000,1094.00,1344.00
2018-11-26_12:39:06.508000,1101.00,1353.00
2018-11-26_12:39:06.629000,1094.00,1377.00
2018-11-26_12:39:06.764000,1094.00,1360.00
2018-11-26_12:39:06.901000,1094.00,1361.00
2018-11-26_12:39:07.044000,1098.00,1344.00
2018-11-26_12:39:07.169000,1085.00,1366.00
2018-11-26_12:39:07.288000,1097.00,1358.00
2018-11-26_12:39:07.481000,1091.00,1359.00
2018-11-26_12:39:07.596000,1099.00,1358.00
2018-11-26_12:39:07.744000,1104.00,1347.00
2018-11-26_12:39:07.866000,1089.00,1358.00
2018-11-26_12:39:08.003000,1106.00,1356.00
2018-11-26_12:39:08.132000,1133.00,1345.00
2018-11-26_12:39:08.274000,1106.00,1344.00
2018-11-26_12:39:08.412000,1120.00,1349.00
2018-11-26_12:39:08.550000,1120.00,1350.00
2018-11-26_12:39:08.692000,1114.00,1350.00
2018-11-26_12:39:08.834000,1108.00,1326.00
2018-11-26_12:39:08.965000,1111.00,1350.00
2018-11-26_12:39:09.109000,1108.00,1344.00
2018-11-26_12:39:09.249000,1110.00,1357.00
2018-11-26_12:39:09.378000,1109.00,1306.00
2018-11-26_12:39:09.487000,1110.00,1312.00
2018-11-26_12:39:09.627000,1105.00,1354.00
2018-11-26_12:39:09.763000,1104.00,1346.00
2018-11-26_12:39:09.906000,1104.00,1329.00
2018-11-26_12:39:10.042000,1104.00,1354.00
2018-11-26_12:39:10.180000,1110.00,1360.00
2018-11-26_12:39:10.377000,1106.00,1344.00
2018-11-26_12:39:10.512000,1104.00,1362.00
2018-11-26_12:39:10.633000,1104.00,1360.00
2018-11-26_12:39:10.774000,1106.00,1360.00
2018-11-26_12:39:10.925000,1104.00,1357.00
2018-11-26_12:39:11.061000,1105.00,1360.00
2018-11-26_12:39:11.189000,1008.00,1363.00
2018-11-26_12:39:11.326000,1099.00,1360.00
2018-11-26_12:39:11.455000,1101.00,1344.00
2018-11-26_12:39:11.585000,1106.00,1364.00
2018-11-26_12:39:11.739000,1104.00,1360.00
2018-11-26_12:39:11.893000,1104.00,1361.00
2018-11-26_12:39:11.991000,1104.00,1360.00
2018-11-26_12:39:12.130000,1104.00,1370.00
2018-11-26_12:39:12.273000,1101.00,1371.00
2018-11-26_12:39:12.405000,1103.00,1233.00
2018-11-26_12:39:12.568000,1102.00,1360.00
2018-11-26_12:39:12.677000,1104.00,1488.00
2018-11-26_12:39:12.862000,1105.00,1384.00
2018-11-26_12:39:12.993000,1098.00,1367.00
2018-11-26_12:39:13.136000,1098.00,1360.00
2018-11-26_12:39:13.246000,1101.00,1374.00
2018-11-26_12:39:13.345000,1105.00,1348.00
2018-11-26_12:39:13.468000,1100.00,1394.00
2018-11-26_12:39:13.587000,1109.00,1360.00
2018-11-26_12:39:13.666000,1104.00,1404.00
2018-11-26_12:39:13.799000,1098.00,1397.00
2018-11-26_12:39:13.941000,1099.00,1265.00
2018-11-26_12:39:14.076000,1070.00,1262.00
2018-11-26_12:39:14.218000,1129.00,1213.00
2018-11-26_12:39:14.353000,1111.00,1238.00
2018-11-26_12:39:14.494000,1111.00,1202.00
2018-11-26_12:39:14.638000,1104.00,1226.00
2018-11-26_12:39:14.774000,1104.00,1287.00
2018-11-26_12:39:14.981000,1104.00,1283.00
2018-11-26_12:39:15.093000,1104.00,1369.00
2018-11-26_12:39:15.199000,1094.00,1406.00
2018-11-26_12:39:15.357000,1099.00,1446.00
2018-11-26_12:39:15.449000,1103.00,1428.00
2018-11-26_12:39:15.541000,1101.00,1328.00
2018-11-26_12:39:15.699000,1103.00,1434.00
2018-11-26_12:39:15.848000,1102.00,1408.00
2018-11-26_12:39:16.070000,1097.00,1417.00
2018-11-26_12:39:16.218000,1098.00,1423.00
2018-11-26_12:39:16.355000,1104.00,1422.00
2018-11-26_12:39:16.499000,1102.00,1447.00
2018-11-26_12:39:16.632000,1105.00,1378.00
2018-11-26_12:39:16.730000,1103.00,1401.00
2018-11-26_12:39:16.849000,1099.00,1388.00
2018-11-26_12:39:16.983000,1104.00,1396.00
2018-11-26_12:39:17.220000,1094.00,1431.00
2018-11-26_12:39:17.336000,1102.00,1406.00
2018-11-26_12:39:17.490000,1106.00,1394.00
2018-11-26_12:39:17.627000,1090.00,1412.00
2018-11-26_12:39:17.816000,1095.00,1408.00
2018-11-26_12:39:17.950000,1085.00,1369.00
2018-11-26_12:39:18.069000,1103.00,1406.00
2018-11-26_12:39:18.193000,1104.00,1467.00
2018-11-26_12:39:18.338000,1095.00,1436.00
2018-11-26_12:39:18.461000,1101.00,1420.00
2018-11-26_12:39:18.560000,1104.00,1417.00
2018-11-26_12:39:18.701000,1102.00,1386.00
2018-11-26_12:39:18.835000,1097.00,1443.00
2018-11-26_12:39:18.982000,1101.00,1439.00
2018-11-26_12:39:19.126000,1092.00,1445.00
2018-11-26_12:39:19.262000,1095.00,1446.00
2018-11-26_12:39:19.456000,1114.00,1451.00
2018-11-26_12:39:19.532000,1100.00,1424.00
2018-11-26_12:39:19.613000,1103.00,1408.00
2018-11-26_12:39:19.692000,1092.00,1435.00
2018-11-26_12:39:19.833000,1101.00,1441.00
2018-11-26_12:39:19.971000,1103.00,1408.00
2018-11-26_12:39:20.081000,1104.00,1446.00
2018-11-26_12:39:20.210000,1104.00,1438.00
2018-11-26_12:39:20.388000,1102.00,1451.00
2018-11-26_12:39:20.516000,1088.00,1466.00
2018-11-26_12:39:20.653000,1100.00,1458.00
2018-11-26_12:39:20.801000,1104.00,1474.00
2018-11-26_12:39:20.991000,1102.00,1441.00
2018-11-26_12:39:21.090000,1104.00,1426.00
2018-11-26_12:39:21.226000,1098.00,1472.00
2018-11-26_12:39:21.365000,1099.00,1451.00
2018-11-26_12:39:21.578000,1101.00,1449.00
2018-11-26_12:39:21.711000,1095.00,1465.00
2018-11-26_12:39:21.834000,1102.00,1458.00
2018-11-26_12:39:21.925000,1096.00,1477.00
2018-11-26_12:39:22.017000,1098.00,1471.00
2018-11-26_12:39:22.118000,1093.00,1472.00
2018-11-26_12:39:22.305000,1104.00,1472.00
2018-11-26_12:39:22.401000,1104.00,1507.00
2018-11-26_12:39:22.689000,1098.00,1481.00
2018-11-26_12:39:22.810000,1095.00,1489.00
2018-11-26_12:39:22.915000,1092.00,1478.00
2018-11-26_12:39:23.030000,1113.00,1477.00
