3254831,2490.00,1083.00,594.00,2019-03-17_20:14:38.655000
3254931,2491.00,1080.00,588.00,2019-03-17_20:14:38.757000
3255031,2486.00,1077.00,584.00,2019-03-17_20:14:38.857000
3255131,2487.00,1070.00,592.00,2019-03-17_20:14:38.959000
3255231,2487.00,1067.00,600.00,2019-03-17_20:14:39.062000
3255331,2482.00,1056.00,608.00,2019-03-17_20:14:39.159000
3255431,2480.00,1053.00,602.00,2019-03-17_20:14:39.260000
3255531,2480.00,1056.00,601.00,2019-03-17_20:14:39.361000
3255631,2492.00,1058.00,612.00,2019-03-17_20:14:39.458000
3255731,2487.00,1034.00,598.00,2019-03-17_20:14:39.558000
3255831,2479.00,1042.00,609.00,2019-03-17_20:14:39.660000
3255931,2480.00,1060.00,608.00,2019-03-17_20:14:39.785000
3256031,2478.00,1029.00,600.00,2019-03-17_20:14:39.858000
3256131,2480.00,1066.00,605.00,2019-03-17_20:14:39.958000
3256231,2483.00,1089.00,612.00,2019-03-17_20:14:40.060000
3256331,2481.00,1081.00,608.00,2019-03-17_20:14:40.165000
3256431,2480.00,1120.00,608.00,2019-03-17_20:14:40.261000
3256531,2481.00,1143.00,593.00,2019-03-17_20:14:40.391000
3256631,2483.00,1127.00,593.00,2019-03-17_20:14:40.456000
3256731,2480.00,1130.00,606.00,2019-03-17_20:14:40.564000
3256831,2478.00,1125.00,594.00,2019-03-17_20:14:40.703000
3256931,2479.00,1109.00,596.00,2019-03-17_20:14:40.796000
3257031,2479.00,1120.00,604.00,2019-03-17_20:14:40.894000
3257131,2478.00,1110.00,602.00,2019-03-17_20:14:40.989000
3257231,2480.00,1100.00,608.00,2019-03-17_20:14:41.082000
3257331,2478.00,1104.00,598.00,2019-03-17_20:14:41.214000
3257431,2479.00,1060.00,593.00,2019-03-17_20:14:41.367000
3257531,2480.00,1066.00,595.00,2019-03-17_20:14:41.462000
3257631,2477.00,1061.00,602.00,2019-03-17_20:14:41.555000
3257731,2455.00,1056.00,602.00,2019-03-17_20:14:41.607000
3257831,2434.00,1050.00,608.00,2019-03-17_20:14:41.662000
3257931,2473.00,1069.00,596.00,2019-03-17_20:14:41.757000
3258031,2477.00,1058.00,592.00,2019-03-17_20:14:41.904000
3258131,2467.00,1088.00,604.00,2019-03-17_20:14:41.995000
3258231,2469.00,1068.00,592.00,2019-03-17_20:14:42.059000
3258331,2467.00,1069.00,594.00,2019-03-17_20:14:42.158000
3258431,2467.00,1058.00,601.00,2019-03-17_20:14:42.261000
3258531,2467.00,1042.00,603.00,2019-03-17_20:14:42.361000
3258631,2466.00,1058.00,592.00,2019-03-17_20:14:42.459000
3258731,2467.00,1043.00,602.00,2019-03-17_20:14:42.562000
3258831,2463.00,1052.00,592.00,2019-03-17_20:14:42.720000
3258931,2466.00,1056.00,602.00,2019-03-17_20:14:42.833000
3259031,2439.00,1050.00,599.00,2019-03-17_20:14:42.974000
3259131,2455.00,1056.00,592.00,2019-03-17_20:14:43.129000
3259231,2462.00,1063.00,594.00,2019-03-17_20:14:43.237000
3259331,2463.00,1049.00,593.00,2019-03-17_20:14:43.389000
3259431,2459.00,1066.00,589.00,2019-03-17_20:14:43.502000
3259531,2462.00,1072.00,594.00,2019-03-17_20:14:43.617000
3259631,2459.00,1072.00,604.00,2019-03-17_20:14:43.727000
3259731,2465.00,1086.00,592.00,2019-03-17_20:14:43.823000
3259831,2464.00,1072.00,592.00,2019-03-17_20:14:43.896000
3259931,2459.00,1073.00,592.00,2019-03-17_20:14:43.957000
3260031,2461.00,1104.00,608.00,2019-03-17_20:14:44.011000
3260131,2461.00,1090.00,608.00,2019-03-17_20:14:44.135000
3260231,2457.00,1107.00,609.00,2019-03-17_20:14:44.262000
3260331,2461.00,1118.00,604.00,2019-03-17_20:14:44.413000
3260431,2455.00,1104.00,608.00,2019-03-17_20:14:44.548000
3260531,2459.00,1100.00,608.00,2019-03-17_20:14:44.648000
3260631,2457.00,1088.00,598.00,2019-03-17_20:14:44.727000
3260731,2461.00,1102.00,601.00,2019-03-17_20:14:44.826000
3260831,2463.00,1089.00,619.00,2019-03-17_20:14:44.928000
3260931,2459.00,1101.00,603.00,2019-03-17_20:14:45.037000
3261031,2462.00,1091.00,598.00,2019-03-17_20:14:45.155000
3261131,2461.00,1098.00,604.00,2019-03-17_20:14:45.219000
3261231,2449.00,1104.00,568.00,2019-03-17_20:14:45.292000
3261331,2457.00,1091.00,604.00,2019-03-17_20:14:45.424000
3261431,2461.00,1093.00,608.00,2019-03-17_20:14:45.593000
3261531,2453.00,1088.00,598.00,2019-03-17_20:14:45.727000
3261631,2449.00,1088.00,595.00,2019-03-17_20:14:45.870000
3261731,2447.00,1076.00,597.00,2019-03-17_20:14:46.037000
3261831,2449.00,1072.00,597.00,2019-03-17_20:14:46.149000
3261931,2454.00,1070.00,600.00,2019-03-17_20:14:46.241000
3262031,2455.00,1067.00,600.00,2019-03-17_20:14:46.399000
3262131,2455.00,1072.00,588.00,2019-03-17_20:14:46.541000
3262231,2454.00,1060.00,592.00,2019-03-17_20:14:46.673000
3262331,2455.00,1072.00,624.00,2019-03-17_20:14:46.804000
3262431,2453.00,1060.00,608.00,2019-03-17_20:14:46.890000
3262531,2447.00,1057.00,605.00,2019-03-17_20:14:46.973000
3262631,2431.00,1046.00,592.00,2019-03-17_20:14:47.031000
3262731,2445.00,1070.00,608.00,2019-03-17_20:14:47.100000
3262831,2451.00,1075.00,608.00,2019-03-17_20:14:47.157000
3262931,2453.00,1085.00,601.00,2019-03-17_20:14:47.242000
3263031,2453.00,1076.00,605.00,2019-03-17_20:14:47.341000
3263131,2455.00,1069.00,608.00,2019-03-17_20:14:47.398000
3263231,2455.00,1061.00,593.00,2019-03-17_20:14:47.455000
3263331,2450.00,1096.00,602.00,2019-03-17_20:14:47.521000
3263431,2459.00,1138.00,610.00,2019-03-17_20:14:47.673000
3263531,2453.00,1131.00,608.00,2019-03-17_20:14:47.819000
3263631,2448.00,1129.00,620.00,2019-03-17_20:14:47.966000
3263731,2447.00,1106.00,599.00,2019-03-17_20:14:48.043000
3263831,2463.00,1100.00,592.00,2019-03-17_20:14:48.133000
3263931,2455.00,1094.00,560.00,2019-03-17_20:14:48.252000
3264031,2451.00,1096.00,550.00,2019-03-17_20:14:48.331000
3264131,2459.00,1082.00,576.00,2019-03-17_20:14:48.398000
3264231,2467.00,1088.00,571.00,2019-03-17_20:14:48.487000
3264331,2455.00,1079.00,554.00,2019-03-17_20:14:48.580000
3264431,2459.00,1072.00,580.00,2019-03-17_20:14:48.651000
3264531,2453.00,1067.00,553.00,2019-03-17_20:14:48.729000
3264631,2451.00,1072.00,560.00,2019-03-17_20:14:48.801000
3264731,2448.00,1078.00,560.00,2019-03-17_20:14:48.874000
3264831,2446.00,1081.00,576.00,2019-03-17_20:14:48.943000
3264931,2448.00,1072.00,505.00,2019-03-17_20:14:49.053000
3265031,2457.00,1046.00,557.00,2019-03-17_20:14:49.182000
3265131,2459.00,1053.00,541.00,2019-03-17_20:14:49.240000
3265231,2454.00,1049.00,496.00,2019-03-17_20:14:49.306000
3265331,2455.00,1053.00,570.00,2019-03-17_20:14:49.455000
3265431,2455.00,1050.00,560.00,2019-03-17_20:14:49.579000
3265531,2449.00,1058.00,504.00,2019-03-17_20:14:49.668000
3265631,2461.00,1060.00,542.00,2019-03-17_20:14:49.779000
3265731,2454.00,1066.00,525.00,2019-03-17_20:14:49.836000
3265831,2453.00,1048.00,507.00,2019-03-17_20:14:49.913000
3265931,2451.00,1058.00,534.00,2019-03-17_20:14:49.973000
3266031,2454.00,1046.00,562.00,2019-03-17_20:14:50.133000
3266131,2451.00,1052.00,502.00,2019-03-17_20:14:50.300000
3266231,2446.00,1055.00,536.00,2019-03-17_20:14:50.469000
3266331,2447.00,1106.00,538.00,2019-03-17_20:14:50.634000
3266431,2447.00,1075.00,552.00,2019-03-17_20:14:50.793000
3266531,2445.00,1060.00,432.00,2019-03-17_20:14:50.947000
3266631,2442.00,1034.00,535.00,2019-03-17_20:14:51.062000
3266731,2445.00,1030.00,545.00,2019-03-17_20:14:51.160000
3266831,2439.00,1000.00,535.00,2019-03-17_20:14:51.247000
3266931,2439.00,1023.00,525.00,2019-03-17_20:14:51.329000
3267031,2437.00,1010.00,528.00,2019-03-17_20:14:51.444000
3267131,2438.00,1008.00,531.00,2019-03-17_20:14:51.531000
3267231,2427.00,1006.00,490.00,2019-03-17_20:14:51.628000
3267331,2431.00,1023.00,528.00,2019-03-17_20:14:51.741000
3267431,2437.00,1008.00,498.00,2019-03-17_20:14:51.838000
3267531,2431.00,1005.00,539.00,2019-03-17_20:14:51.940000
3267631,2422.00,1008.00,544.00,2019-03-17_20:14:52.043000
3267731,2431.00,1018.00,539.00,2019-03-17_20:14:52.148000
3267831,2431.00,1038.00,508.00,2019-03-17_20:14:52.208000
3267931,2431.00,1023.00,504.00,2019-03-17_20:14:52.273000
3268031,2431.00,1046.00,525.00,2019-03-17_20:14:52.369000
3268131,2427.00,1047.00,496.00,2019-03-17_20:14:52.491000
3268231,2423.00,1040.00,530.00,2019-03-17_20:14:52.613000
3268331,2427.00,1045.00,508.00,2019-03-17_20:14:52.731000
3268431,2423.00,1036.00,530.00,2019-03-17_20:14:52.858000
3268531,2422.00,1043.00,520.00,2019-03-17_20:14:52.986000
3268631,2415.00,1047.00,505.00,2019-03-17_20:14:53.117000
3268731,2423.00,1037.00,473.00,2019-03-17_20:14:53.248000
3268831,2417.00,1049.00,496.00,2019-03-17_20:14:53.345000
3268931,2417.00,1056.00,492.00,2019-03-17_20:14:53.424000
3269031,2421.00,1037.00,464.00,2019-03-17_20:14:53.543000
3269131,2416.00,1040.00,496.00,2019-03-17_20:14:53.674000
3269231,2413.00,1060.00,496.00,2019-03-17_20:14:53.799000
3269331,2416.00,1056.00,489.00,2019-03-17_20:14:53.964000
3269431,2410.00,1088.00,483.00,2019-03-17_20:14:54.060000
3269531,2412.00,1075.00,511.00,2019-03-17_20:14:54.142000
3269631,2413.00,1080.00,464.00,2019-03-17_20:14:54.279000
3269731,2411.00,1088.00,464.00,2019-03-17_20:14:54.377000
3269831,2405.00,1101.00,486.00,2019-03-17_20:14:54.509000
3269931,2412.00,1099.00,494.00,2019-03-17_20:14:54.571000
3270031,2405.00,1072.00,496.00,2019-03-17_20:14:54.664000
3270131,2407.00,1072.00,496.00,2019-03-17_20:14:54.749000
3270231,2399.00,1072.00,482.00,2019-03-17_20:14:54.915000
3270331,2401.00,1044.00,497.00,2019-03-17_20:14:55.048000
3270431,2397.00,1042.00,504.00,2019-03-17_20:14:55.134000
3270531,2399.00,1050.00,496.00,2019-03-17_20:14:55.264000
3270631,2418.00,1040.00,489.00,2019-03-17_20:14:55.378000
3270731,2395.00,1052.00,528.00,2019-03-17_20:14:55.515000
3270831,2396.00,1040.00,477.00,2019-03-17_20:14:55.667000
3270931,2391.00,1038.00,496.00,2019-03-17_20:14:55.773000
3271031,2384.00,1044.00,492.00,2019-03-17_20:14:55.862000
3271131,2390.00,1020.00,510.00,2019-03-17_20:14:55.967000
3271231,2389.00,1044.00,496.00,2019-03-17_20:14:56.053000
3271331,2407.00,1043.00,524.00,2019-03-17_20:14:56.145000
3271431,2373.00,1042.00,498.00,2019-03-17_20:14:56.248000
3271531,2385.00,1043.00,490.00,2019-03-17_20:14:56.356000
3271631,2384.00,1111.00,520.00,2019-03-17_20:14:56.476000
3271731,2389.00,992.00,524.00,2019-03-17_20:14:56.579000
