['52819', '1834.00', '1184.00', '4095.00', '2018-11-01_14:45:02.024812']
['52839', '1831.00', '1185.00', '4095.00', '2018-11-01_14:45:02.057578']
['52859', '1808.00', '1184.00', '4095.00', '2018-11-01_14:45:02.089792']
['52879', '1830.00', '1184.00', '4095.00', '2018-11-01_14:45:02.125535']
['52899', '1838.00', '1187.00', '4095.00', '2018-11-01_14:45:02.177586']
['52919', '1835.00', '1186.00', '4095.00', '2018-11-01_14:45:02.227190']
['52939', '1832.00', '1186.00', '4095.00', '2018-11-01_14:45:02.277781']
['52959', '1833.00', '1184.00', '4095.00', '2018-11-01_14:45:02.327938']
['52979', '1836.00', '1186.00', '4095.00', '2018-11-01_14:45:02.377524']
['52999', '1837.00', '1186.00', '4095.00', '2018-11-01_14:45:02.427124']
['53019', '1838.00', '1191.00', '4095.00', '2018-11-01_14:45:02.478213']
['53039', '1834.00', '1186.00', '4095.00', '2018-11-01_14:45:02.528253']
['53059', '1835.00', '1189.00', '4095.00', '2018-11-01_14:45:02.577856']
['53079', '1837.00', '1191.00', '4095.00', '2018-11-01_14:45:02.627457']
['53099', '1839.00', '1189.00', '4095.00', '2018-11-01_14:45:02.678088']
['53119', '1840.00', '1187.00', '4095.00', '2018-11-01_14:45:02.728183']
['53139', '1839.00', '1189.00', '4095.00', '2018-11-01_14:45:02.778247']
['53159', '1840.00', '1186.00', '4095.00', '2018-11-01_14:45:02.830319']
['53179', '1839.00', '1187.00', '4095.00', '2018-11-01_14:45:02.881907']
['53199', '1833.00', '1189.00', '4095.00', '2018-11-01_14:45:02.931008']
['53219', '1837.00', '1186.00', '4095.00', '2018-11-01_14:45:02.981602']
['53239', '1842.00', '1187.00', '4095.00', '2018-11-01_14:45:03.032198']
['53259', '1839.00', '1187.00', '4095.00', '2018-11-01_14:45:03.082819']
['53279', '1847.00', '1185.00', '4095.00', '2018-11-01_14:45:03.133928']
['53299', '1843.00', '1185.00', '4095.00', '2018-11-01_14:45:03.183969']
['53319', '1853.00', '1186.00', '4095.00', '2018-11-01_14:45:03.235110']
['53339', '1854.00', '1186.00', '4095.00', '2018-11-01_14:45:03.285292']
['53359', '1858.00', '1185.00', '4095.00', '2018-11-01_14:45:03.338224']
['53379', '1861.00', '1190.00', '4095.00', '2018-11-01_14:45:03.388817']
['53399', '1861.00', '1186.00', '4095.00', '2018-11-01_14:45:03.438907']
['53419', '1859.00', '1187.00', '4095.00', '2018-11-01_14:45:03.489050']
['53439', '1867.00', '1187.00', '4095.00', '2018-11-01_14:45:03.539172']
['53459', '1846.00', '1186.00', '4095.00', '2018-11-01_14:45:03.588757']
['53479', '1847.00', '1185.00', '4095.00', '2018-11-01_14:45:03.639366']
['53499', '1839.00', '1187.00', '4095.00', '2018-11-01_14:45:03.689393']
['53519', '1835.00', '1184.00', '4095.00', '2018-11-01_14:45:03.740044']
['53539', '1837.00', '1189.00', '4095.00', '2018-11-01_14:45:03.790624']
['53559', '1837.00', '1189.00', '4095.00', '2018-11-01_14:45:03.840676']
['53579', '1833.00', '1186.00', '4095.00', '2018-11-01_14:45:03.900694']
['53599', '1840.00', '1187.00', '4095.00', '2018-11-01_14:45:03.949797']
['53619', '1840.00', '1190.00', '4095.00', '2018-11-01_14:45:03.999939']
['53639', '1840.00', '1187.00', '4095.00', '2018-11-01_14:45:04.048022']
['53659', '1849.00', '1186.00', '4095.00', '2018-11-01_14:45:04.098149']
['53679', '1846.00', '1188.00', '4095.00', '2018-11-01_14:45:04.147238']
['53699', '1855.00', '1194.00', '4095.00', '2018-11-01_14:45:04.197295']
['53719', '1850.00', '1195.00', '4095.00', '2018-11-01_14:45:04.247391']
['53739', '1858.00', '1218.00', '4095.00', '2018-11-01_14:45:04.296500']
['53759', '1857.00', '1190.00', '4095.00', '2018-11-01_14:45:04.349124']
['53779', '1856.00', '1189.00', '4095.00', '2018-11-01_14:45:04.399171']
['53799', '1857.00', '1194.00', '4095.00', '2018-11-01_14:45:04.450295']
['53819', '1866.00', '1194.00', '4095.00', '2018-11-01_14:45:04.501917']
['53839', '1861.00', '1193.00', '4095.00', '2018-11-01_14:45:04.551941']
['53859', '1861.00', '1187.00', '4095.00', '2018-11-01_14:45:04.601556']
['53879', '1861.00', '1187.00', '4095.00', '2018-11-01_14:45:04.653160']
['53899', '1856.00', '1185.00', '4095.00', '2018-11-01_14:45:04.703215']
['53919', '1842.00', '1189.00', '4095.00', '2018-11-01_14:45:04.753360']
['53939', '1856.00', '1186.00', '4095.00', '2018-11-01_14:45:04.801956']
['53959', '1853.00', '1187.00', '4095.00', '2018-11-01_14:45:04.853506']
['53979', '1871.00', '1177.00', '4095.00', '2018-11-01_14:45:04.902610']
['53999', '1863.00', '1186.00', '4095.00', '2018-11-01_14:45:04.952892']
['54019', '1857.00', '1189.00', '4095.00', '2018-11-01_14:45:05.006310']
['54039', '1859.00', '1189.00', '4095.00', '2018-11-01_14:45:05.056918']
['54059', '1862.00', '1187.00', '4095.00', '2018-11-01_14:45:05.106516']
['54079', '1867.00', '1185.00', '4095.00', '2018-11-01_14:45:05.156606']
['54099', '1872.00', '1185.00', '4095.00', '2018-11-01_14:45:05.204677']
['54119', '1855.00', '1188.00', '4095.00', '2018-11-01_14:45:05.254767']
['54139', '1851.00', '1186.00', '4095.00', '2018-11-01_14:45:05.303429']
['54159', '1851.00', '1187.00', '4095.00', '2018-11-01_14:45:05.352979']
['54179', '1847.00', '1190.00', '4095.00', '2018-11-01_14:45:05.401627']
['54199', '1854.00', '1186.00', '4095.00', '2018-11-01_14:45:05.451184']
['54219', '1856.00', '1190.00', '4095.00', '2018-11-01_14:45:05.503805']
['54239', '1849.00', '1187.00', '4095.00', '2018-11-01_14:45:05.554900']
['54259', '1843.00', '1185.00', '4095.00', '2018-11-01_14:45:05.604483']
['54279', '1855.00', '1201.00', '4095.00', '2018-11-01_14:45:05.655091']
['54299', '1838.00', '1185.00', '4095.00', '2018-11-01_14:45:05.705156']
['54319', '1845.00', '1189.00', '4095.00', '2018-11-01_14:45:05.755278']
['54339', '1843.00', '1184.00', '4095.00', '2018-11-01_14:45:05.804885']
['54359', '1846.00', '1184.00', '4095.00', '2018-11-01_14:45:05.856146']
['54379', '1840.00', '1185.00', '4095.00', '2018-11-01_14:45:05.905024']
['54399', '1844.00', '1185.00', '4095.00', '2018-11-01_14:45:05.955668']
['54419', '1839.00', '1185.00', '4095.00', '2018-11-01_14:45:06.004226']
['54439', '1840.00', '1184.00', '4095.00', '2018-11-01_14:45:06.054822']
['54459', '1843.00', '1184.00', '4095.00', '2018-11-01_14:45:06.105409']
['54479', '1839.00', '1184.00', '4095.00', '2018-11-01_14:45:06.155042']
['54499', '1831.00', '1184.00', '4095.00', '2018-11-01_14:45:06.204162']
['54519', '1835.00', '1185.00', '4095.00', '2018-11-01_14:45:06.252718']
['54539', '1831.00', '1186.00', '4095.00', '2018-11-01_14:45:06.303359']
['54559', '1826.00', '1186.00', '4095.00', '2018-11-01_14:45:06.352911']
['54579', '1827.00', '1185.00', '4095.00', '2018-11-01_14:45:06.403504']
['54599', '1831.00', '1184.00', '4095.00', '2018-11-01_14:45:06.454591']
['54619', '1823.00', '1187.00', '4095.00', '2018-11-01_14:45:06.505742']
['54639', '1831.00', '1187.00', '4095.00', '2018-11-01_14:45:06.555773']
['54659', '1830.00', '1184.00', '4095.00', '2018-11-01_14:45:06.606865']
['54679', '1837.00', '1180.00', '4095.00', '2018-11-01_14:45:06.657012']
['54699', '1833.00', '1184.00', '4095.00', '2018-11-01_14:45:06.707054']
['54719', '1841.00', '1186.00', '4095.00', '2018-11-01_14:45:06.756655']
['54739', '1839.00', '1186.00', '4095.00', '2018-11-01_14:45:06.807742']
['54759', '1836.00', '1184.00', '4095.00', '2018-11-01_14:45:06.860811']
['54779', '1843.00', '1184.00', '4095.00', '2018-11-01_14:45:06.911110']
['54799', '1845.00', '1184.00', '4095.00', '2018-11-01_14:45:06.963625']
['54819', '1842.00', '1184.00', '4095.00', '2018-11-01_14:45:07.013118']
['54839', '1839.00', '1184.00', '4095.00', '2018-11-01_14:45:07.063678']
['54859', '1840.00', '1184.00', '4095.00', '2018-11-01_14:45:07.112285']
['54879', '1851.00', '1185.00', '4095.00', '2018-11-01_14:45:07.151558']
['54899', '1844.00', '1181.00', '4095.00', '2018-11-01_14:45:07.195118']
['54919', '1841.00', '1182.00', '4095.00', '2018-11-01_14:45:07.246751']
['54939', '1840.00', '1184.00', '4095.00', '2018-11-01_14:45:07.299278']
['54959', '1834.00', '1184.00', '4095.00', '2018-11-01_14:45:07.351412']
['54979', '1843.00', '1182.00', '4095.00', '2018-11-01_14:45:07.402497']
['54999', '1843.00', '1184.00', '4095.00', '2018-11-01_14:45:07.454033']
['55019', '1840.00', '1183.00', '4095.00', '2018-11-01_14:45:07.503630']
['55039', '1831.00', '1184.00', '4095.00', '2018-11-01_14:45:07.553725']
['55059', '1837.00', '1180.00', '4095.00', '2018-11-01_14:45:07.606797']
['55079', '1831.00', '1181.00', '4095.00', '2018-11-01_14:45:07.656401']
['55099', '1840.00', '1182.00', '4095.00', '2018-11-01_14:45:07.707488']
['55119', '1839.00', '1183.00', '4095.00', '2018-11-01_14:45:07.758628']
['55139', '1840.00', '1184.00', '4095.00', '2018-11-01_14:45:07.811198']
['55159', '1825.00', '1184.00', '4095.00', '2018-11-01_14:45:07.865760']
['55179', '1821.00', '1178.00', '4095.00', '2018-11-01_14:45:07.916799']
['55199', '1824.00', '1179.00', '4095.00', '2018-11-01_14:45:07.968428']
['55219', '1831.00', '1178.00', '4095.00', '2018-11-01_14:45:08.022948']
['55239', '1821.00', '1179.00', '4095.00', '2018-11-01_14:45:08.074527']
['55259', '1837.00', '1177.00', '4095.00', '2018-11-01_14:45:08.126113']
['55279', '1825.00', '1180.00', '4095.00', '2018-11-01_14:45:08.175283']
['55299', '1822.00', '1179.00', '4095.00', '2018-11-01_14:45:08.227294']
['55319', '1831.00', '1180.00', '4095.00', '2018-11-01_14:45:08.278874']
['55339', '1833.00', '1179.00', '4095.00', '2018-11-01_14:45:08.329967']
['55359', '1825.00', '1180.00', '4095.00', '2018-11-01_14:45:08.383622']
['55379', '1823.00', '1180.00', '4095.00', '2018-11-01_14:45:08.437159']
['55399', '1829.00', '1183.00', '4095.00', '2018-11-01_14:45:08.489188']
['55419', '1823.00', '1182.00', '4095.00', '2018-11-01_14:45:08.540766']
['55439', '1827.00', '1182.00', '4095.00', '2018-11-01_14:45:08.591908']
['55459', '1822.00', '1182.00', '4095.00', '2018-11-01_14:45:08.641950']
['55479', '1829.00', '1186.00', '4095.00', '2018-11-01_14:45:08.692537']
['55499', '1824.00', '1178.00', '4095.00', '2018-11-01_14:45:08.745614']
['55519', '1835.00', '1178.00', '4095.00', '2018-11-01_14:45:08.797741']
['55539', '1830.00', '1179.00', '4095.00', '2018-11-01_14:45:08.848288']
['55559', '1829.00', '1184.00', '4095.00', '2018-11-01_14:45:08.898916']
['55579', '1835.00', '1186.00', '4095.00', '2018-11-01_14:45:08.947486']
['55599', '1833.00', '1177.00', '4095.00', '2018-11-01_14:45:08.999067']
['55619', '1824.00', '1177.00', '4095.00', '2018-11-01_14:45:09.054619']
['55639', '1825.00', '1175.00', '4095.00', '2018-11-01_14:45:09.104719']
['55659', '1822.00', '1175.00', '4095.00', '2018-11-01_14:45:09.155309']
['55679', '1833.00', '1174.00', '4095.00', '2018-11-01_14:45:09.207441']
['55699', '1829.00', '1178.00', '4095.00', '2018-11-01_14:45:09.259469']
['55719', '1824.00', '1177.00', '4095.00', '2018-11-01_14:45:09.311052']
['55739', '1829.00', '1178.00', '4095.00', '2018-11-01_14:45:09.361678']
['55759', '1826.00', '1177.00', '4095.00', '2018-11-01_14:45:09.412734']
['55779', '1835.00', '1177.00', '4095.00', '2018-11-01_14:45:09.464865']
['55799', '1831.00', '1180.00', '4095.00', '2018-11-01_14:45:09.514413']
['55819', '1839.00', '1178.00', '4095.00', '2018-11-01_14:45:09.565033']
['55839', '1829.00', '1186.00', '4095.00', '2018-11-01_14:45:09.616090']
['55859', '1831.00', '1176.00', '4095.00', '2018-11-01_14:45:09.669662']
['55879', '1837.00', '1174.00', '4095.00', '2018-11-01_14:45:09.720257']
['55899', '1829.00', '1177.00', '4095.00', '2018-11-01_14:45:09.771392']
['55919', '1809.00', '1169.00', '4095.00', '2018-11-01_14:45:09.822964']
['55939', '1827.00', '1178.00', '4095.00', '2018-11-01_14:45:09.872564']
['55959', '1833.00', '1176.00', '4095.00', '2018-11-01_14:45:09.925132']
['55979', '1838.00', '1173.00', '4095.00', '2018-11-01_14:45:09.975695']
['55999', '1823.00', '1175.00', '4095.00', '2018-11-01_14:45:10.025297']
['56019', '1838.00', '1177.00', '4095.00', '2018-11-01_14:45:10.075939']
['56039', '1831.00', '1232.00', '4095.00', '2018-11-01_14:45:10.127024']
['56059', '1835.00', '1177.00', '4095.00', '2018-11-01_14:45:10.177624']
['56079', '1831.00', '1175.00', '4095.00', '2018-11-01_14:45:10.229646']
['56099', '1823.00', '1180.00', '4095.00', '2018-11-01_14:45:10.282219']
['56119', '1830.00', '1174.00', '4095.00', '2018-11-01_14:45:10.333862']
['56139', '1833.00', '1175.00', '4095.00', '2018-11-01_14:45:10.382412']
['56159', '1824.00', '1179.00', '4095.00', '2018-11-01_14:45:10.433505']
['56179', '1840.00', '1178.00', '4095.00', '2018-11-01_14:45:10.484628']
['56199', '1840.00', '1138.00', '4095.00', '2018-11-01_14:45:10.535179']
['56219', '1854.00', '1173.00', '4095.00', '2018-11-01_14:45:10.587811']
['56239', '1856.00', '1174.00', '4095.00', '2018-11-01_14:45:10.639057']
['56259', '1855.00', '1174.00', '4095.00', '2018-11-01_14:45:10.688980']
['56279', '1845.00', '1173.00', '4095.00', '2018-11-01_14:45:10.740531']
['56299', '1852.00', '1171.00', '4095.00', '2018-11-01_14:45:10.791651']
['56319', '1893.00', '1175.00', '4095.00', '2018-11-01_14:45:10.841756']
['56339', '1945.00', '1178.00', '4095.00', '2018-11-01_14:45:10.891802']
['56359', '1905.00', '1174.00', '4095.00', '2018-11-01_14:45:10.942947']
['56379', '1872.00', '1164.00', '4095.00', '2018-11-01_14:45:10.996510']
['56399', '1843.00', '1177.00', '4095.00', '2018-11-01_14:45:11.047548']
['56419', '1823.00', '1176.00', '4095.00', '2018-11-01_14:45:11.100619']
['56439', '1814.00', '1181.00', '4095.00', '2018-11-01_14:45:11.152206']
['56459', '1806.00', '1179.00', '4095.00', '2018-11-01_14:45:11.204779']
['56479', '1791.00', '1177.00', '4095.00', '2018-11-01_14:45:11.255926']
['56499', '1787.00', '1190.00', '4095.00', '2018-11-01_14:45:11.306518']
['56519', '1790.00', '1210.00', '4095.00', '2018-11-01_14:45:11.358543']
['56539', '1775.00', '1220.00', '4095.00', '2018-11-01_14:45:11.410125']
['56559', '1786.00', '1248.00', '4095.00', '2018-11-01_14:45:11.460765']
['56579', '1791.00', '1257.00', '4095.00', '2018-11-01_14:45:11.511359']
['56599', '1795.00', '1261.00', '4095.00', '2018-11-01_14:45:11.563439']
['56619', '1810.00', '1262.00', '4095.00', '2018-11-01_14:45:11.614523']
['56639', '1826.00', '1252.00', '4095.00', '2018-11-01_14:45:11.667053']
['56659', '1831.00', '1255.00', '4095.00', '2018-11-01_14:45:11.717779']
['56679', '1840.00', '1248.00', '4095.00', '2018-11-01_14:45:11.768241']
['56699', '1840.00', '1254.00', '4095.00', '2018-11-01_14:45:11.817837']
['56719', '1843.00', '1264.00', '4095.00', '2018-11-01_14:45:11.868979']
['56739', '1842.00', '1238.00', '4095.00', '2018-11-01_14:45:11.920037']
['56759', '1852.00', '1253.00', '4095.00', '2018-11-01_14:45:11.971096']
['56779', '1840.00', '1239.00', '4095.00', '2018-11-01_14:45:12.021197']
['56799', '1840.00', '1241.00', '4095.00', '2018-11-01_14:45:12.073277']
['56819', '1846.00', '1243.00', '4095.00', '2018-11-01_14:45:12.124363']
['56839', '1840.00', '1238.00', '4095.00', '2018-11-01_14:45:12.177485']
['56859', '1838.00', '1238.00', '4095.00', '2018-11-01_14:45:12.229568']
['56879', '1839.00', '1234.00', '4095.00', '2018-11-01_14:45:12.281645']
['56899', '1826.00', '1232.00', '4095.00', '2018-11-01_14:45:12.332684']
['56919', '1823.00', '1227.00', '4095.00', '2018-11-01_14:45:12.383277']
['56939', '1823.00', '1232.00', '4095.00', '2018-11-01_14:45:12.437341']
['56959', '1815.00', '1232.00', '4095.00', '2018-11-01_14:45:12.488427']
['56979', '1815.00', '1225.00', '4095.00', '2018-11-01_14:45:12.539072']
['56999', '1827.00', '1229.00', '4095.00', '2018-11-01_14:45:12.591603']
['57019', '1829.00', '1232.00', '4095.00', '2018-11-01_14:45:12.644278']
['57039', '1831.00', '1218.00', '4095.00', '2018-11-01_14:45:12.696795']
['57059', '1835.00', '1225.00', '4095.00', '2018-11-01_14:45:12.748332']
['57079', '1836.00', '1218.00', '4095.00', '2018-11-01_14:45:12.798930']
['57099', '1835.00', '1214.00', '4095.00', '2018-11-01_14:45:12.850263']
['57119', '1835.00', '1212.00', '4095.00', '2018-11-01_14:45:12.900107']
['57139', '1835.00', '1213.00', '4095.00', '2018-11-01_14:45:12.953678']
['57159', '1825.00', '1218.00', '4095.00', '2018-11-01_14:45:13.005298']
['57179', '1827.00', '1216.00', '4095.00', '2018-11-01_14:45:13.055901']
['57199', '1831.00', '1221.00', '4095.00', '2018-11-01_14:45:13.108424']
['57219', '1830.00', '1214.00', '4095.00', '2018-11-01_14:45:13.161559']
['57239', '1823.00', '1210.00', '4095.00', '2018-11-01_14:45:13.212588']
['57259', '1835.00', '1214.00', '4095.00', '2018-11-01_14:45:13.265705']
['57279', '1824.00', '1211.00', '4095.00', '2018-11-01_14:45:13.315783']
['57299', '1829.00', '1218.00', '4095.00', '2018-11-01_14:45:13.366865']
['57319', '1827.00', '1210.00', '4095.00', '2018-11-01_14:45:13.419473']
['57339', '1824.00', '1216.00', '4095.00', '2018-11-01_14:45:13.470012']
['57359', '1821.00', '1216.00', '4095.00', '2018-11-01_14:45:13.521601']
['57379', '1829.00', '1211.00', '4095.00', '2018-11-01_14:45:13.572714']
['57399', '1837.00', '1216.00', '4095.00', '2018-11-01_14:45:13.623323']
['57419', '1840.00', '1211.00', '4095.00', '2018-11-01_14:45:13.674863']
['57439', '1835.00', '1205.00', '4095.00', '2018-11-01_14:45:13.726988']
['57459', '1838.00', '1201.00', '4095.00', '2018-11-01_14:45:13.779019']
['57479', '1834.00', '1216.00', '4095.00', '2018-11-01_14:45:13.831597']
['57499', '1830.00', '1213.00', '4095.00', '2018-11-01_14:45:13.882689']
['57519', '1819.00', '1209.00', '4095.00', '2018-11-01_14:45:13.935265']
['57539', '1828.00', '1210.00', '4095.00', '2018-11-01_14:45:13.987573']
['57559', '1826.00', '1209.00', '4095.00', '2018-11-01_14:45:14.037980']
['57579', '1828.00', '1214.00', '4095.00', '2018-11-01_14:45:14.090516']
['57599', '1833.00', '1206.00', '4095.00', '2018-11-01_14:45:14.141608']
['57619', '1827.00', '1212.00', '4095.00', '2018-11-01_14:45:14.193726']
['57639', '1835.00', '1202.00', '4095.00', '2018-11-01_14:45:14.244764']
['57659', '1837.00', '1206.00', '4095.00', '2018-11-01_14:45:14.296844']
['57679', '1840.00', '1200.00', '4095.00', '2018-11-01_14:45:14.348443']
['57699', '1826.00', '1204.00', '4095.00', '2018-11-01_14:45:14.400010']
['57719', '1825.00', '1205.00', '4095.00', '2018-11-01_14:45:14.454073']
['57739', '1829.00', '1241.00', '4095.00', '2018-11-01_14:45:14.505218']
['57759', '1829.00', '1232.00', '4095.00', '2018-11-01_14:45:14.554769']
['57779', '1838.00', '1237.00', '4095.00', '2018-11-01_14:45:14.608886']
['57799', '1826.00', '1236.00', '4095.00', '2018-11-01_14:45:14.658924']
['57819', '1835.00', '1236.00', '4095.00', '2018-11-01_14:45:14.710011']
['57839', '1837.00', '1234.00', '4095.00', '2018-11-01_14:45:14.761164']
['57859', '1828.00', '1230.00', '4095.00', '2018-11-01_14:45:14.811744']
['57879', '1834.00', '1219.00', '4095.00', '2018-11-01_14:45:14.861782']
['57899', '1826.00', '1221.00', '4095.00', '2018-11-01_14:45:14.911885']
['57919', '1831.00', '1216.00', '4095.00', '2018-11-01_14:45:14.963965']
['57939', '1831.00', '1218.00', '4095.00', '2018-11-01_14:45:15.014561']
['57959', '1834.00', '1217.00', '4095.00', '2018-11-01_14:45:15.063208']
['57979', '1830.00', '1208.00', '4095.00', '2018-11-01_14:45:15.113755']
['57999', '1837.00', '1218.00', '4095.00', '2018-11-01_14:45:15.162894']
['58019', '1824.00', '1212.00', '4095.00', '2018-11-01_14:45:15.215931']
['58039', '1827.00', '1206.00', '4095.00', '2018-11-01_14:45:15.268560']
['58059', '1826.00', '1210.00', '4095.00', '2018-11-01_14:45:15.317635']
['58079', '1823.00', '1211.00', '4095.00', '2018-11-01_14:45:15.367705']
['58099', '1831.00', '1209.00', '4095.00', '2018-11-01_14:45:15.418791']
['58119', '1830.00', '1205.00', '4095.00', '2018-11-01_14:45:15.470385']
['58139', '1829.00', '1206.00', '4095.00', '2018-11-01_14:45:15.521033']
['58159', '1831.00', '1202.00', '4095.00', '2018-11-01_14:45:15.572605']
['58179', '1825.00', '1201.00', '4095.00', '2018-11-01_14:45:15.624685']
['58199', '1828.00', '1209.00', '4095.00', '2018-11-01_14:45:15.675782']
['58219', '1825.00', '1208.00', '4095.00', '2018-11-01_14:45:15.726367']
['58239', '1824.00', '1207.00', '4095.00', '2018-11-01_14:45:15.775914']
['58259', '1829.00', '1210.00', '4095.00', '2018-11-01_14:45:15.826554']
['58279', '1826.00', '1218.00', '4095.00', '2018-11-01_14:45:15.877597']
['58299', '1825.00', '1210.00', '4095.00', '2018-11-01_14:45:15.928678']
['58319', '1827.00', '1205.00', '4095.00', '2018-11-01_14:45:15.985248']
['58339', '1835.00', '1202.00', '4095.00', '2018-11-01_14:45:16.037305']
['58359', '1830.00', '1204.00', '4095.00', '2018-11-01_14:45:16.088938']
['58379', '1830.00', '1202.00', '4095.00', '2018-11-01_14:45:16.141512']
['58399', '1823.00', '1206.00', '4095.00', '2018-11-01_14:45:16.191067']
['58419', '1833.00', '1204.00', '4095.00', '2018-11-01_14:45:16.242462']
['58439', '1827.00', '1211.00', '4095.00', '2018-11-01_14:45:16.294776']
['58459', '1825.00', '1205.00', '4095.00', '2018-11-01_14:45:16.345323']
['58479', '1830.00', '1205.00', '4095.00', '2018-11-01_14:45:16.397896']
['58499', '1829.00', '1201.00', '4095.00', '2018-11-01_14:45:16.449974']
['58519', '1821.00', '1200.00', '4095.00', '2018-11-01_14:45:16.502556']
['58539', '1835.00', '1204.00', '4095.00', '2018-11-01_14:45:16.553643']
['58559', '1833.00', '1206.00', '4095.00', '2018-11-01_14:45:16.605782']
['58579', '1831.00', '1200.00', '4095.00', '2018-11-01_14:45:16.658349']
['58599', '1836.00', '1222.00', '4095.00', '2018-11-01_14:45:16.708445']
['58619', '1834.00', '1200.00', '4095.00', '2018-11-01_14:45:16.758985']
['58639', '1834.00', '1202.00', '4095.00', '2018-11-01_14:45:16.810571']
['58659', '1827.00', '1200.00', '4095.00', '2018-11-01_14:45:16.864283']
['58679', '1835.00', '1200.00', '4095.00', '2018-11-01_14:45:16.915224']
['58699', '1839.00', '1200.00', '4095.00', '2018-11-01_14:45:16.966320']
['58719', '1839.00', '1205.00', '4095.00', '2018-11-01_14:45:17.018951']
['58739', '1839.00', '1200.00', '4095.00', '2018-11-01_14:45:17.069483']
['58759', '1835.00', '1195.00', '4095.00', '2018-11-01_14:45:17.119616']
['58779', '1835.00', '1202.00', '4095.00', '2018-11-01_14:45:17.170662']
['58799', '1844.00', '1211.00', '4095.00', '2018-11-01_14:45:17.223278']
['58819', '1839.00', '1200.00', '4095.00', '2018-11-01_14:45:17.274826']
['58839', '1840.00', '1190.00', '4095.00', '2018-11-01_14:45:17.328394']
['58859', '1839.00', '1200.00', '4095.00', '2018-11-01_14:45:17.380970']
['58879', '1838.00', '1211.00', '4095.00', '2018-11-01_14:45:17.431614']
['58899', '1833.00', '1253.00', '4095.00', '2018-11-01_14:45:17.482192']
['58919', '1830.00', '1198.00', '4095.00', '2018-11-01_14:45:17.533294']
['58939', '1826.00', '1200.00', '4095.00', '2018-11-01_14:45:17.583445']
['58959', '1829.00', '1197.00', '4095.00', '2018-11-01_14:45:17.633929']
['58979', '1831.00', '1202.00', '4095.00', '2018-11-01_14:45:17.683627']
['58999', '1830.00', '1205.00', '4095.00', '2018-11-01_14:45:17.735661']
['59019', '1835.00', '1197.00', '4095.00', '2018-11-01_14:45:17.784712']
['59039', '1831.00', '1200.00', '4095.00', '2018-11-01_14:45:17.836349']
['59059', '1835.00', '1199.00', '4095.00', '2018-11-01_14:45:17.887882']
['59079', '1835.00', '1200.00', '4095.00', '2018-11-01_14:45:17.938538']
['59099', '1829.00', '1199.00', '4095.00', '2018-11-01_14:45:17.989068']
['59119', '1836.00', '1198.00', '4095.00', '2018-11-01_14:45:18.041699']
['59139', '1831.00', '1179.00', '4095.00', '2018-11-01_14:45:18.091788']
['59159', '1839.00', '1193.00', '4095.00', '2018-11-01_14:45:18.142824']
['59179', '1835.00', '1200.00', '4095.00', '2018-11-01_14:45:18.193961']
['59199', '1840.00', '1200.00', '4095.00', '2018-11-01_14:45:18.246036']
['59219', '1827.00', '1197.00', '4095.00', '2018-11-01_14:45:18.298133']
['59239', '1835.00', '1198.00', '4095.00', '2018-11-01_14:45:18.349657']
['59259', '1834.00', '1199.00', '4095.00', '2018-11-01_14:45:18.400249']
['59279', '1838.00', '1197.00', '4095.00', '2018-11-01_14:45:18.450405']
['59299', '1831.00', '1200.00', '4095.00', '2018-11-01_14:45:18.500940']
['59319', '1831.00', '1200.00', '4095.00', '2018-11-01_14:45:18.552526']
['59339', '1826.00', '1200.00', '4095.00', '2018-11-01_14:45:18.603153']
['59359', '1829.00', '1201.00', '4095.00', '2018-11-01_14:45:18.654028']
['59379', '1835.00', '1195.00', '4095.00', '2018-11-01_14:45:18.704799']
['59399', '1840.00', '1199.00', '4095.00', '2018-11-01_14:45:18.755387']
['59419', '1835.00', '1197.00', '4095.00', '2018-11-01_14:45:18.807961']
['59439', '1824.00', '1197.00', '4095.00', '2018-11-01_14:45:18.859044']
['59459', '1825.00', '1197.00', '4095.00', '2018-11-01_14:45:18.911677']
['59479', '1839.00', '1197.00', '4095.00', '2018-11-01_14:45:18.961776']
['59499', '1833.00', '1200.00', '4095.00', '2018-11-01_14:45:19.010866']
['59519', '1824.00', '1209.00', '4095.00', '2018-11-01_14:45:19.061911']
['59539', '1829.00', '1200.00', '4095.00', '2018-11-01_14:45:19.114534']
['59559', '1826.00', '1200.00', '4095.00', '2018-11-01_14:45:19.166571']
['59579', '1837.00', '1201.00', '4095.00', '2018-11-01_14:45:19.218206']
['59599', '1840.00', '1200.00', '4095.00', '2018-11-01_14:45:19.268288']
['59619', '1837.00', '1200.00', '4095.00', '2018-11-01_14:45:19.319833']
['59639', '1837.00', '1199.00', '4095.00', '2018-11-01_14:45:19.369968']
['59659', '1834.00', '1197.00', '4095.00', '2018-11-01_14:45:19.419556']
['59679', '1839.00', '1195.00', '4095.00', '2018-11-01_14:45:19.469180']
['59699', '1835.00', '1200.00', '4095.00', '2018-11-01_14:45:19.518732']
['59719', '1830.00', '1199.00', '4095.00', '2018-11-01_14:45:19.571800']
['59739', '1838.00', '1200.00', '4095.00', '2018-11-01_14:45:19.627353']
['59759', '1834.00', '1200.00', '4095.00', '2018-11-01_14:45:19.677945']
['59779', '1835.00', '1200.00', '4095.00', '2018-11-01_14:45:19.730521']
['59799', '1826.00', '1195.00', '4095.00', '2018-11-01_14:45:19.781164']
