114831,1909.00,2019-03-11_14:39:16.993000
114931,1883.00,2019-03-11_14:39:17.092000
115031,1810.00,2019-03-11_14:39:17.190000
115131,1905.00,2019-03-11_14:39:17.293000
115231,1872.00,2019-03-11_14:39:17.393000
115331,1907.00,2019-03-11_14:39:17.493000
115431,1914.00,2019-03-11_14:39:17.589000
115531,1797.00,2019-03-11_14:39:17.692000
115631,1826.00,2019-03-11_14:39:17.790000
115731,1859.00,2019-03-11_14:39:17.888000
115831,1846.00,2019-03-11_14:39:17.990000
115931,1840.00,2019-03-11_14:39:18.089000
116031,1807.00,2019-03-11_14:39:18.190000
116131,1808.00,2019-03-11_14:39:18.290000
116231,1878.00,2019-03-11_14:39:18.389000
116331,1907.00,2019-03-11_14:39:18.491000
116431,1852.00,2019-03-11_14:39:18.592000
116531,1712.00,2019-03-11_14:39:18.691000
116631,1907.00,2019-03-11_14:39:18.790000
116731,1859.00,2019-03-11_14:39:18.889000
116831,1833.00,2019-03-11_14:39:18.989000
116931,1799.00,2019-03-11_14:39:19.091000
117031,1827.00,2019-03-11_14:39:19.189000
117131,1867.00,2019-03-11_14:39:19.292000
117231,1824.00,2019-03-11_14:39:19.395000
117331,1795.00,2019-03-11_14:39:19.492000
117431,1831.00,2019-03-11_14:39:19.590000
117531,1887.00,2019-03-11_14:39:19.691000
117631,1795.00,2019-03-11_14:39:19.790000
117731,1834.00,2019-03-11_14:39:19.892000
117831,1895.00,2019-03-11_14:39:19.991000
117931,1847.00,2019-03-11_14:39:20.091000
118031,1783.00,2019-03-11_14:39:20.188000
118131,1799.00,2019-03-11_14:39:20.289000
118231,1826.00,2019-03-11_14:39:20.390000
118331,1826.00,2019-03-11_14:39:20.491000
118431,1872.00,2019-03-11_14:39:20.587000
118531,1831.00,2019-03-11_14:39:20.691000
118631,1860.00,2019-03-11_14:39:20.790000
118731,1778.00,2019-03-11_14:39:20.893000
118831,1844.00,2019-03-11_14:39:20.989000
118931,1821.00,2019-03-11_14:39:21.092000
119031,1863.00,2019-03-11_14:39:21.192000
119131,1834.00,2019-03-11_14:39:21.289000
119231,1826.00,2019-03-11_14:39:21.393000
119331,1826.00,2019-03-11_14:39:21.494000
119431,1819.00,2019-03-11_14:39:21.590000
119531,1791.00,2019-03-11_14:39:21.693000
119631,1856.00,2019-03-11_14:39:21.793000
119731,1839.00,2019-03-11_14:39:21.892000
119831,1811.00,2019-03-11_14:39:21.992000
119931,1839.00,2019-03-11_14:39:22.090000
120031,1807.00,2019-03-11_14:39:22.189000
120131,1872.00,2019-03-11_14:39:22.292000
120231,1861.00,2019-03-11_14:39:22.389000
120331,1797.00,2019-03-11_14:39:22.488000
120431,1856.00,2019-03-11_14:39:22.590000
120531,1842.00,2019-03-11_14:39:22.689000
120631,1817.00,2019-03-11_14:39:22.791000
120731,1826.00,2019-03-11_14:39:22.889000
120831,1808.00,2019-03-11_14:39:22.993000
120931,1884.00,2019-03-11_14:39:23.095000
121031,1808.00,2019-03-11_14:39:23.190000
121131,1791.00,2019-03-11_14:39:23.293000
121231,1871.00,2019-03-11_14:39:23.391000
121331,1855.00,2019-03-11_14:39:23.496000
121431,1797.00,2019-03-11_14:39:23.596000
121531,1845.00,2019-03-11_14:39:23.695000
121631,1807.00,2019-03-11_14:39:23.789000
121731,1808.00,2019-03-11_14:39:23.890000
121831,1802.00,2019-03-11_14:39:23.993000
121931,1823.00,2019-03-11_14:39:24.097000
122031,1803.00,2019-03-11_14:39:24.189000
122131,1808.00,2019-03-11_14:39:24.289000
122231,1776.00,2019-03-11_14:39:24.387000
122331,1776.00,2019-03-11_14:39:24.493000
122431,1810.00,2019-03-11_14:39:24.595000
122531,1888.00,2019-03-11_14:39:24.691000
122631,1872.00,2019-03-11_14:39:24.789000
122731,1776.00,2019-03-11_14:39:24.889000
122831,1825.00,2019-03-11_14:39:24.999000
122931,1773.00,2019-03-11_14:39:25.098000
123031,1808.00,2019-03-11_14:39:25.192000
123131,1852.00,2019-03-11_14:39:25.290000
123231,1845.00,2019-03-11_14:39:25.391000
123331,1830.00,2019-03-11_14:39:25.498000
123431,1837.00,2019-03-11_14:39:25.590000
123531,1824.00,2019-03-11_14:39:25.690000
123631,1791.00,2019-03-11_14:39:25.795000
123731,1809.00,2019-03-11_14:39:25.895000
123831,1843.00,2019-03-11_14:39:25.989000
123931,1817.00,2019-03-11_14:39:26.092000
124031,1840.00,2019-03-11_14:39:26.193000
124131,1822.00,2019-03-11_14:39:26.297000
124231,1849.00,2019-03-11_14:39:26.393000
124331,1794.00,2019-03-11_14:39:26.493000
124431,1774.00,2019-03-11_14:39:26.587000
124531,1803.00,2019-03-11_14:39:26.693000
124631,1868.00,2019-03-11_14:39:26.789000
124731,1797.00,2019-03-11_14:39:26.893000
124831,1867.00,2019-03-11_14:39:26.991000
124931,1847.00,2019-03-11_14:39:27.090000
125031,1821.00,2019-03-11_14:39:27.190000
125131,1794.00,2019-03-11_14:39:27.293000
125231,1807.00,2019-03-11_14:39:27.390000
125331,1776.00,2019-03-11_14:39:27.490000
125431,1797.00,2019-03-11_14:39:27.593000
125531,1799.00,2019-03-11_14:39:27.692000
125631,1769.00,2019-03-11_14:39:27.789000
125731,1828.00,2019-03-11_14:39:27.896000
125831,1860.00,2019-03-11_14:39:27.989000
125931,1883.00,2019-03-11_14:39:28.092000
126031,1770.00,2019-03-11_14:39:28.192000
126131,1847.00,2019-03-11_14:39:28.291000
126231,1808.00,2019-03-11_14:39:28.389000
126331,1817.00,2019-03-11_14:39:28.493000
126431,1806.00,2019-03-11_14:39:28.595000
126531,1808.00,2019-03-11_14:39:28.694000
126631,1840.00,2019-03-11_14:39:28.795000
126731,1808.00,2019-03-11_14:39:28.895000
126831,1800.00,2019-03-11_14:39:28.992000
126931,1781.00,2019-03-11_14:39:29.097000
127031,1787.00,2019-03-11_14:39:29.193000
127131,1776.00,2019-03-11_14:39:29.291000
127231,1810.00,2019-03-11_14:39:29.392000
127331,1824.00,2019-03-11_14:39:29.496000
127431,1779.00,2019-03-11_14:39:29.593000
127531,1802.00,2019-03-11_14:39:29.694000
127631,1810.00,2019-03-11_14:39:29.790000
127731,1824.00,2019-03-11_14:39:29.892000
127831,1835.00,2019-03-11_14:39:29.995000
127931,1822.00,2019-03-11_14:39:30.089000
128031,1828.00,2019-03-11_14:39:30.188000
128131,1831.00,2019-03-11_14:39:30.294000
128231,1881.00,2019-03-11_14:39:30.389000
128331,1776.00,2019-03-11_14:39:30.492000
128431,1808.00,2019-03-11_14:39:30.592000
128531,1783.00,2019-03-11_14:39:30.691000
128631,1879.00,2019-03-11_14:39:30.790000
128731,1767.00,2019-03-11_14:39:30.889000
128831,1786.00,2019-03-11_14:39:30.991000
128931,1770.00,2019-03-11_14:39:31.091000
129031,1767.00,2019-03-11_14:39:31.192000
129131,1797.00,2019-03-11_14:39:31.301000
129231,1776.00,2019-03-11_14:39:31.394000
129331,1782.00,2019-03-11_14:39:31.492000
129431,1783.00,2019-03-11_14:39:31.595000
129531,1781.00,2019-03-11_14:39:31.696000
129631,1775.00,2019-03-11_14:39:31.788000
129731,1787.00,2019-03-11_14:39:31.893000
129831,1773.00,2019-03-11_14:39:31.990000
129931,1778.00,2019-03-11_14:39:32.098000
130031,1776.00,2019-03-11_14:39:32.195000
130131,1781.00,2019-03-11_14:39:32.293000
130231,1810.00,2019-03-11_14:39:32.392000
130331,1773.00,2019-03-11_14:39:32.491000
130431,1789.00,2019-03-11_14:39:32.589000
130531,1778.00,2019-03-11_14:39:32.695000
130631,1762.00,2019-03-11_14:39:32.794000
130731,1758.00,2019-03-11_14:39:32.894000
130831,1807.00,2019-03-11_14:39:32.993000
130931,1791.00,2019-03-11_14:39:33.090000
131031,1805.00,2019-03-11_14:39:33.192000
131131,1773.00,2019-03-11_14:39:33.291000
131231,1795.00,2019-03-11_14:39:33.392000
131331,1792.00,2019-03-11_14:39:33.493000
131431,1762.00,2019-03-11_14:39:33.589000
131531,1808.00,2019-03-11_14:39:33.695000
131631,1776.00,2019-03-11_14:39:33.793000
131731,1792.00,2019-03-11_14:39:33.890000
131831,1794.00,2019-03-11_14:39:33.994000
131931,1800.00,2019-03-11_14:39:34.087000
132031,1830.00,2019-03-11_14:39:34.197000
132131,1794.00,2019-03-11_14:39:34.290000
132231,1773.00,2019-03-11_14:39:34.389000
132331,1810.00,2019-03-11_14:39:34.490000
132431,1801.00,2019-03-11_14:39:34.594000
132531,1872.00,2019-03-11_14:39:34.688000
132631,1801.00,2019-03-11_14:39:34.792000
132731,1808.00,2019-03-11_14:39:34.894000
132831,1776.00,2019-03-11_14:39:34.992000
132931,1789.00,2019-03-11_14:39:35.098000
133031,1796.00,2019-03-11_14:39:35.188000
133131,1794.00,2019-03-11_14:39:35.289000
133231,1808.00,2019-03-11_14:39:35.393000
133331,1772.00,2019-03-11_14:39:35.488000
133431,1787.00,2019-03-11_14:39:35.591000
133531,1779.00,2019-03-11_14:39:35.689000
133631,1799.00,2019-03-11_14:39:35.789000
133731,1794.00,2019-03-11_14:39:35.890000
133831,1810.00,2019-03-11_14:39:35.989000
133931,1789.00,2019-03-11_14:39:36.095000
134031,1793.00,2019-03-11_14:39:36.195000
134131,1808.00,2019-03-11_14:39:36.290000
134231,1875.00,2019-03-11_14:39:36.388000
134331,1807.00,2019-03-11_14:39:36.490000
134431,1803.00,2019-03-11_14:39:36.591000
134531,1794.00,2019-03-11_14:39:36.693000
134631,1790.00,2019-03-11_14:39:36.787000
134731,1791.00,2019-03-11_14:39:36.890000
134831,1811.00,2019-03-11_14:39:36.988000
134931,1798.00,2019-03-11_14:39:37.091000
135031,1803.00,2019-03-11_14:39:37.190000
135131,1812.00,2019-03-11_14:39:37.293000
135231,1813.00,2019-03-11_14:39:37.393000
135331,1813.00,2019-03-11_14:39:37.492000
135431,1807.00,2019-03-11_14:39:37.593000
135531,1754.00,2019-03-11_14:39:37.689000
135631,1811.00,2019-03-11_14:39:37.790000
135731,1802.00,2019-03-11_14:39:37.888000
135831,1792.00,2019-03-11_14:39:37.993000
135931,1795.00,2019-03-11_14:39:38.091000
136031,1825.00,2019-03-11_14:39:38.195000
136131,1808.00,2019-03-11_14:39:38.293000
136231,1764.00,2019-03-11_14:39:38.394000
136331,1827.00,2019-03-11_14:39:38.492000
136431,1775.00,2019-03-11_14:39:38.590000
136531,1805.00,2019-03-11_14:39:38.700000
136631,1794.00,2019-03-11_14:39:38.789000
136731,1808.00,2019-03-11_14:39:38.888000
136831,1805.00,2019-03-11_14:39:38.988000
136931,1807.00,2019-03-11_14:39:39.089000
137031,1814.00,2019-03-11_14:39:39.188000
137131,1811.00,2019-03-11_14:39:39.294000
137231,1809.00,2019-03-11_14:39:39.389000
137331,1817.00,2019-03-11_14:39:39.489000
137431,1830.00,2019-03-11_14:39:39.599000
137531,1807.00,2019-03-11_14:39:39.692000
137631,1819.00,2019-03-11_14:39:39.790000
137731,1811.00,2019-03-11_14:39:39.895000
137831,1821.00,2019-03-11_14:39:39.992000
137931,1820.00,2019-03-11_14:39:40.096000
138031,1798.00,2019-03-11_14:39:40.189000
138131,1819.00,2019-03-11_14:39:40.288000
138231,1815.00,2019-03-11_14:39:40.390000
138331,1805.00,2019-03-11_14:39:40.493000
138431,1805.00,2019-03-11_14:39:40.593000
138531,1802.00,2019-03-11_14:39:40.693000
138631,1818.00,2019-03-11_14:39:40.792000
138731,1808.00,2019-03-11_14:39:40.891000
138831,1809.00,2019-03-11_14:39:40.992000
138931,1809.00,2019-03-11_14:39:41.091000
139031,1827.00,2019-03-11_14:39:41.189000
139131,1825.00,2019-03-11_14:39:41.291000
139231,1807.00,2019-03-11_14:39:41.416000
139331,1810.00,2019-03-11_14:39:41.488000
139431,1822.00,2019-03-11_14:39:41.592000
139531,1813.00,2019-03-11_14:39:41.692000
139631,1817.00,2019-03-11_14:39:41.793000
139731,1833.00,2019-03-11_14:39:41.892000
139831,1825.00,2019-03-11_14:39:41.991000
139931,1818.00,2019-03-11_14:39:42.093000
140031,1814.00,2019-03-11_14:39:42.197000
140131,1792.00,2019-03-11_14:39:42.294000
140231,1808.00,2019-03-11_14:39:42.396000
140331,1840.00,2019-03-11_14:39:42.490000
140431,1806.00,2019-03-11_14:39:42.590000
140531,1830.00,2019-03-11_14:39:42.691000
140631,1815.00,2019-03-11_14:39:42.789000
140731,1807.00,2019-03-11_14:39:42.890000
140831,1815.00,2019-03-11_14:39:42.988000
140931,1821.00,2019-03-11_14:39:43.091000
141031,1821.00,2019-03-11_14:39:43.191000
141131,1812.00,2019-03-11_14:39:43.294000
141231,1831.00,2019-03-11_14:39:43.389000
141331,1810.00,2019-03-11_14:39:43.491000
141431,1758.00,2019-03-11_14:39:43.589000
141531,1833.00,2019-03-11_14:39:43.691000
141631,1815.00,2019-03-11_14:39:43.791000
141731,1808.00,2019-03-11_14:39:43.891000
141831,1902.00,2019-03-11_14:39:43.990000
141931,1798.00,2019-03-11_14:39:44.090000
142031,1820.00,2019-03-11_14:39:44.194000
142131,1819.00,2019-03-11_14:39:44.294000
142231,1849.00,2019-03-11_14:39:44.391000
142331,1826.00,2019-03-11_14:39:44.494000
142431,1823.00,2019-03-11_14:39:44.591000
142531,1814.00,2019-03-11_14:39:44.688000
142631,1819.00,2019-03-11_14:39:44.792000
142731,1811.00,2019-03-11_14:39:44.893000
142831,1831.00,2019-03-11_14:39:44.995000
142931,1827.00,2019-03-11_14:39:45.091000
143031,1814.00,2019-03-11_14:39:45.190000
143131,1819.00,2019-03-11_14:39:45.290000
143231,1825.00,2019-03-11_14:39:45.389000
143331,1819.00,2019-03-11_14:39:45.488000
143431,1840.00,2019-03-11_14:39:45.589000
143531,1843.00,2019-03-11_14:39:45.689000
143631,1831.00,2019-03-11_14:39:45.795000
143731,1825.00,2019-03-11_14:39:45.888000
143831,1815.00,2019-03-11_14:39:45.986000
143931,1833.00,2019-03-11_14:39:46.088000
144031,1834.00,2019-03-11_14:39:46.188000
144131,1818.00,2019-03-11_14:39:46.287000
144231,1822.00,2019-03-11_14:39:46.388000
144331,1853.00,2019-03-11_14:39:46.488000
144431,1878.00,2019-03-11_14:39:46.587000
144531,1828.00,2019-03-11_14:39:46.688000
144631,1813.00,2019-03-11_14:39:46.788000
144731,1823.00,2019-03-11_14:39:46.888000
144831,1845.00,2019-03-11_14:39:46.987000
144931,1831.00,2019-03-11_14:39:47.088000
145031,1841.00,2019-03-11_14:39:47.191000
145131,1835.00,2019-03-11_14:39:47.291000
145231,1842.00,2019-03-11_14:39:47.390000
145331,1821.00,2019-03-11_14:39:47.491000
145431,1818.00,2019-03-11_14:39:47.588000
145531,1840.00,2019-03-11_14:39:47.692000
145631,1834.00,2019-03-11_14:39:47.791000
145731,1829.00,2019-03-11_14:39:47.891000
145831,1833.00,2019-03-11_14:39:47.995000
145931,1828.00,2019-03-11_14:39:48.088000
146031,1835.00,2019-03-11_14:39:48.189000
146131,1833.00,2019-03-11_14:39:48.293000
146231,1840.00,2019-03-11_14:39:48.388000
146331,1833.00,2019-03-11_14:39:48.487000
146431,1841.00,2019-03-11_14:39:48.588000
146531,1833.00,2019-03-11_14:39:48.689000
146631,1823.00,2019-03-11_14:39:48.788000
146731,1834.00,2019-03-11_14:39:48.891000
146831,1808.00,2019-03-11_14:39:48.997000
146931,1843.00,2019-03-11_14:39:49.089000
147031,1826.00,2019-03-11_14:39:49.195000
147131,1829.00,2019-03-11_14:39:49.292000
147231,1767.00,2019-03-11_14:39:49.388000
147331,1829.00,2019-03-11_14:39:49.488000
147431,1819.00,2019-03-11_14:39:49.595000
147531,1815.00,2019-03-11_14:39:49.693000
147631,1840.00,2019-03-11_14:39:49.792000
147731,1821.00,2019-03-11_14:39:49.890000
147831,1843.00,2019-03-11_14:39:49.992000
147931,1846.00,2019-03-11_14:39:50.092000
148031,1839.00,2019-03-11_14:39:50.192000
148131,1840.00,2019-03-11_14:39:50.293000
148231,1839.00,2019-03-11_14:39:50.399000
148331,1839.00,2019-03-11_14:39:50.490000
148431,1854.00,2019-03-11_14:39:50.587000
148531,1834.00,2019-03-11_14:39:50.692000
148631,1811.00,2019-03-11_14:39:50.800000
148731,1834.00,2019-03-11_14:39:50.895000
148831,1835.00,2019-03-11_14:39:50.991000
148931,1833.00,2019-03-11_14:39:51.095000
149031,1838.00,2019-03-11_14:39:51.193000
149131,1840.00,2019-03-11_14:39:51.287000
149231,1841.00,2019-03-11_14:39:51.396000
149331,1835.00,2019-03-11_14:39:51.490000
149431,1858.00,2019-03-11_14:39:51.590000
149531,1841.00,2019-03-11_14:39:51.689000
149631,1849.00,2019-03-11_14:39:51.789000
149731,1827.00,2019-03-11_14:39:51.892000
149831,1834.00,2019-03-11_14:39:51.988000
149931,1834.00,2019-03-11_14:39:52.091000
150031,1857.00,2019-03-11_14:39:52.187000
150131,1845.00,2019-03-11_14:39:52.286000
150231,1856.00,2019-03-11_14:39:52.388000
150331,1856.00,2019-03-11_14:39:52.489000
150431,1854.00,2019-03-11_14:39:52.588000
150531,1851.00,2019-03-11_14:39:52.690000
150631,1843.00,2019-03-11_14:39:52.787000
150731,1842.00,2019-03-11_14:39:52.888000
150831,2005.00,2019-03-11_14:39:52.987000
150931,1813.00,2019-03-11_14:39:53.086000
151031,1847.00,2019-03-11_14:39:53.187000
151131,1837.00,2019-03-11_14:39:53.287000
151231,1867.00,2019-03-11_14:39:53.387000
151331,1819.00,2019-03-11_14:39:53.488000
151431,1856.00,2019-03-11_14:39:53.587000
151531,1862.00,2019-03-11_14:39:53.687000
151631,1776.00,2019-03-11_14:39:53.787000
151731,1856.00,2019-03-11_14:39:53.887000
151831,1870.00,2019-03-11_14:39:53.987000
151931,1875.00,2019-03-11_14:39:54.087000
152031,1856.00,2019-03-11_14:39:54.187000
152131,1872.00,2019-03-11_14:39:54.292000
152231,1843.00,2019-03-11_14:39:54.390000
152331,1866.00,2019-03-11_14:39:54.489000
152431,1859.00,2019-03-11_14:39:54.589000
152531,1867.00,2019-03-11_14:39:54.689000
152631,1842.00,2019-03-11_14:39:54.788000
152731,1855.00,2019-03-11_14:39:54.887000
152831,1872.00,2019-03-11_14:39:54.988000
152931,1857.00,2019-03-11_14:39:55.091000
153031,1870.00,2019-03-11_14:39:55.190000
153131,1831.00,2019-03-11_14:39:55.291000
153231,1858.00,2019-03-11_14:39:55.390000
153331,1866.00,2019-03-11_14:39:55.495000
153431,1858.00,2019-03-11_14:39:55.588000
153531,1870.00,2019-03-11_14:39:55.688000
153631,1866.00,2019-03-11_14:39:55.791000
153731,1867.00,2019-03-11_14:39:55.893000
153831,1867.00,2019-03-11_14:39:55.992000
153931,1877.00,2019-03-11_14:39:56.093000
154031,1869.00,2019-03-11_14:39:56.187000
154131,1866.00,2019-03-11_14:39:56.294000
154231,1889.00,2019-03-11_14:39:56.387000
154331,1869.00,2019-03-11_14:39:56.492000
154431,1890.00,2019-03-11_14:39:56.590000
154531,1871.00,2019-03-11_14:39:56.689000
154631,1885.00,2019-03-11_14:39:56.790000
154731,1872.00,2019-03-11_14:39:56.894000
154831,1878.00,2019-03-11_14:39:56.991000
154931,1872.00,2019-03-11_14:39:57.090000
155031,1865.00,2019-03-11_14:39:57.189000
155131,1886.00,2019-03-11_14:39:57.293000
155231,1871.00,2019-03-11_14:39:57.392000
155331,1882.00,2019-03-11_14:39:57.488000
155431,1887.00,2019-03-11_14:39:57.592000
155531,1869.00,2019-03-11_14:39:57.688000
155631,1904.00,2019-03-11_14:39:57.789000
155731,1874.00,2019-03-11_14:39:57.894000
155831,1870.00,2019-03-11_14:39:57.992000
155931,1872.00,2019-03-11_14:39:58.089000
156031,1873.00,2019-03-11_14:39:58.191000
156131,1872.00,2019-03-11_14:39:58.299000
156231,1867.00,2019-03-11_14:39:58.405000
156331,1864.00,2019-03-11_14:39:58.492000
156431,1882.00,2019-03-11_14:39:58.590000
156531,1872.00,2019-03-11_14:39:58.691000
156631,1889.00,2019-03-11_14:39:58.790000
156731,1874.00,2019-03-11_14:39:58.892000
156831,1842.00,2019-03-11_14:39:58.995000
